track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,American Beauty/American Psycho,Fall Out Boy,68,0.623,0.961,4,-2.616,0,0.0869,0.102,0.000171,0.264,0.668,149.963,211573,4
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,Charlie Puth,82,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
6GmUVqe73u5YRfUUynZK6I,Let Her Go,All the Little Lights,Passenger,0,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,Night Visions (Deluxe),Imagine Dragons,71,0.635,0.926,0,-5.589,1,0.15,0.0892,4.4e-06,0.0928,0.771,100.043,189840,4
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),Justin Timberlake,75,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,83,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4
0dw7G0QDuW7UwyL0boHKMU,Glad You Came,The Wanted,The Wanted,39,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,The Weeknd,90,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,True,Avicii,2,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,86,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
1ExfPZEiahqhLyajhybFeS,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,73,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,4
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,Hozier,65,0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,241693,4
7soJgKhQTO8hLP2JPRkL5O,One Call Away,Nine Track Mind,Charlie Puth,63,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,194453,4
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),Nothing but the Beat 2.0,David Guetta,71,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
1NhPKVLsHhFUHIOZ32QnS2,Secrets,Waking Up,OneRepublic,76,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,4
1kPpge9JDLpcj15qgrPbYX,Good Time,The Midsummer Station,Owl City,77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4
6t6oULCRS6hnI7rm0h5gwl,Some Nights,Some Nights,fun.,69,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4
1DqdF42leyFIzqNDv9CjId,Dynamite,Rokstarr,Taio Cruz,72,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,203867,4
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,0,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Overexposed,Maroon 5,68,0.739,0.756,4,-4.828,1,0.0393,0.0136,0.0,0.37,0.522,110.028,231387,4
4Ub8UsjWuewQrPhuepfVpd,Pompeii,All This Bad Blood,Bastille,75,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4
48RrDBpOSSl1aLVCalGl5C,The Monster,The Marshall Mathers LP2,Eminem,80,0.781,0.853,1,-3.68,0,0.0714,0.0526,0.0,0.12,0.626,110.046,250189,4
1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),Nothing but the Beat 2.0,David Guetta,65,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,208133,4
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,87,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4
3528IXKpbb7OMjdjWYlbfD,Everybody Talks,Picture Show (Deluxe Edition),Neon Trees,50,0.471,0.924,8,-3.906,1,0.0584,0.00301,0.0,0.313,0.716,154.962,177280,4
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,Sorry For Party Rocking,LMFAO,70,0.75,0.727,5,-4.21,0,0.142,0.0188,0.0,0.266,0.359,129.992,262173,4
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,76,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,4
1qk9ujVgudgU8CyhKOx8ji,Somebody That I Used To Know,Making Mirrors,Gotye,64,0.864,0.515,0,-6.967,1,0.0367,0.571,7.92e-05,0.0947,0.755,129.048,244893,4
4XNrMwGx1SqP01sqkGTDmo,One More Night,Overexposed (Deluxe),Maroon 5,72,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,4
6OtCIsQZ64Vs1EbzztvAv4,Good Life,Waking Up,OneRepublic,74,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,4
1gYMxXXGANfGIGXDFf9Czv,We Found Love,Talk That Talk,Rihanna,0,0.75,0.756,1,-4.45,1,0.0426,0.0187,0.00125,0.196,0.6,127.992,215227,4
6TwfdLbaxTKzQi3AgsZNzx,Daylight,Overexposed (Deluxe),Maroon 5,62,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,225307,4
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,The Lumineers,82,0.685,0.466,0,-9.074,1,0.0304,0.791,2.06e-06,0.0914,0.353,79.936,163133,4
2JZKXgq5zsokN01KWyiY6n,Mirrors,The 20/20 Experience,Justin Timberlake,0,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
4ywvnllm7kpaXDsa1VNNpY,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,65,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,77,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947,4
7gUpO6td4OOnu0Lf9vhcIV,Lights - Single Version,Lights,Ellie Goulding,62,0.683,0.788,8,-6.132,0,0.0354,0.0283,0.0469,0.112,0.809,120.019,211800,4
6HkjpGIOHv4y0IBAxUbE5z,Just Dance,The Fame,Lady Gaga,0,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,241933,4
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,18 Months,Calvin Harris,84,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,The Fame,Lady Gaga,0,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200,4
6qYGUxPjQt5PJtWdiNppZx,So What,Funhouse,P!nk,0,0.535,0.887,11,-3.106,1,0.0449,0.000304,2.23e-06,0.257,0.445,126.01,215160,4
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,82,0.834,0.669,6,-5.582,0,0.0637,0.0341,7.18e-05,0.0535,0.547,122.669,267080,4
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,68,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,193213,4
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Recovery,Eminem,85,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4
5rwdhliMmo0aAQ08vU0AOZ,Maps,V (Deluxe),Maroon 5,57,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4
1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,DJ Khaled,64,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,x (Wembley Edition),Ed Sheeran,64,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
6uBhi9gBXWjanegOb2Phh0,Stay,Stay,Zedd,75,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4
4iLqG9SeJSnt0cSPICSjxv,Attention,Attention,Charlie Puth,0,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,4
2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,Me And My Gang,Rascal Flatts,73,0.582,0.952,5,-3.848,1,0.0731,0.00324,0.0,0.223,0.655,103.027,276320,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Doo-Wops & Hooligans,Bruno Mars,79,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091,4
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),Some Nights,fun.,74,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,89,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4
2bL2gyO6kBdLkNSkxXNh6x,Animals,V,Maroon 5,81,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,4
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,85,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373,4
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,"Oh, What A Life",American Authors,80,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,194240,4
3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Breakaway,Kelly Clarkson,77,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,80,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
4i2zhg5fHx4kSwaycOPJqH,Me And My Broken Heart,Let The Road,Rixton,0,0.541,0.785,5,-4.199,0,0.0364,0.00631,0.0,0.135,0.503,174.088,193733,4
55h7vJchibLdUkxdlX3fK7,Treasure,Unorthodox Jukebox,Bruno Mars,80,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4
7G6TDmGJXDoBaV6NGj3Yic,You Belong With Me,Fearless (International Version),Taylor Swift,47,0.688,0.775,6,-4.436,1,0.0381,0.151,1.98e-05,0.104,0.469,129.969,230507,4
01DSvNTUsVROjnSF5j3UbD,Try,The Truth About Love,P!nk,0,0.673,0.629,2,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,103.998,247907,4
3QFbOgWOqXEtOD02FMcX7K,Give Me Everything (feat. Nayer),Planet Pit,Pitbull,46,0.672,0.933,0,-3.206,0,0.157,0.161,0.0,0.279,0.485,129.026,252307,4
7vS3Y0IKjde7Xg85LWIEdP,Problem,My Everything (Deluxe),Ariana Grande,76,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.021,193920,4
6RjKVXi31fui9m4dbiGRrL,I Knew You Were Trouble,Red,Taylor Swift,0,0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76,219720,4
19cL3SOKpwnwoKkII7U3Wh,Geronimo,Bombs Away,Sheppard,59,0.706,0.78,7,-6.267,1,0.0795,0.451,0.00141,0.115,0.451,142.029,218228,4
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,76,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,21,Adele,0,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,285240,4
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,1000 Forms Of Fear (Deluxe Version),Sia,72,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),18 Months,Calvin Harris,73,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
6dEnpbXyamib2EJnRhTt0G,Suit & Tie,The 20/20 Experience,Justin Timberlake,0,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280,4
0VGrgE7GbWaINRnh1bR4k9,Clarity,Clarity,Zedd,0,0.523,0.78,8,-3.378,1,0.0748,0.0376,0.0,0.0751,0.187,128.003,271427,4
1T7Htpf1kEvU9Adf8J0ekk,Break Free,My Everything (Deluxe),Ariana Grande,0,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,4
5xTtaWoae3wi06K5WfVUUH,Shake It Off,1989,Taylor Swift,72,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,219200,4
61Qhe2mHSLhUE04QeK4lkD,Breakaway,Breakaway,Kelly Clarkson,62,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3
023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,68,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560,4
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,1989,Taylor Swift,68,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440,4
5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Songs About Jane,Maroon 5,0,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,257133,4
2OsEJFTfzfjG4oC92cuP2c,Slow Down,Stars Dance (Bonus Track Version),Selena Gomez,63,0.721,0.821,1,-3.856,0,0.165,0.073,0.0,0.631,0.721,127.944,210293,4
0Mn3amMRMoabaoTf1Publ4,Confident,Confident (Deluxe Edition),Demi Lovato,61,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
4nS1sut0R2mgmFitKIShVe,On My Mind,Delirium (Deluxe),Ellie Goulding,43,0.702,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,213445,4
7l94dyN2hX9c6wWcZQuOGJ,Dangerous Woman,Dangerous Woman,Ariana Grande,0,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947,3
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Love Stuff,Elle King,73,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,202173,4
6zoG4qagYh0UGIYwWOpE1z,"Honey, I'm Good",Magazines or Novels,Andy Grammer,0,0.755,0.802,9,-6.418,1,0.0551,0.036,0.0,0.336,0.588,122.026,199253,4
2hYlWnPvVZtQZGWfb35HPQ,I'm Not The Only One,In The Lonely Hour,Sam Smith,0,0.679,0.487,5,-5.811,1,0.0352,0.545,3.36e-05,0.0772,0.506,81.994,239317,4
4qRaZYiaOsSvWC7VgcxrI0,HandClap,Fitz and The Tantrums (Deluxe Edition),Fitz and The Tantrums,66,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Handwritten,Shawn Mendes,75,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880,4
273dCMFseLcVsoSWx59IoE,Bad Blood,1989,Taylor Swift,66,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,211933,4
1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,The Fame Monster (Explicit Version),Lady Gaga,0,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
3tgZ9vmhuAY9wEoNUJskzV,Timber,Global Warming: Meltdown (Deluxe Version),Pitbull,65,0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,204200,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Dream Your Life Away (Special Edition),Vance Joy,82,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
5zF2zGPkL6Ipsn9AfAK6RP,This Love,Songs About Jane,Maroon 5,0,0.714,0.868,5,-4.596,0,0.0363,0.0551,0.0,0.0987,0.78,95.05,206200,4
3f3omU8n47Mqyab5nCaGyT,Because of You,Breakaway,Kelly Clarkson,68,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,219493,4
5N7d8uxMeuO4HdncbkuhSB,Sail,Megalithic Symphony,AWOLNATION,0,0.832,0.435,1,-9.598,1,0.0604,0.479,0.553,0.0952,0.279,119.057,259093,4
5uVji14OWpj9HMKLXdhjAv,This Summer,V,Maroon 5,56,0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,224400,4
7E7sAg5qPv0cObXCWRsYMJ,Lay Me Down,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,0,0.468,0.205,4,-11.014,1,0.0412,0.921,0.0,0.107,0.325,125.343,219536,4
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,78,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
4RepvCWqsP6zBuzvwYibAS,I Feel It Coming,Starboy,The Weeknd,0,0.769,0.813,0,-5.9,0,0.143,0.429,0.0,0.0952,0.567,92.985,269187,4
6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,Hymn for the Weekend (Seeb Remix),Coldplay,66,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,212647,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,The Chainsmokers,87,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,86,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,Midnight Memories (Deluxe),One Direction,84,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),Ed Sheeran,79,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Talking Dreams (Deluxe Edition),Echosmith,73,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,84,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,81,0.731,0.703,0,-5.672,0,0.0368,0.111,0.0,0.0657,0.595,138.111,192120,4
6i0V12jOa3mr6uu4WYhUBr,Heathens,Heathens,Twenty One Pilots,82,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
7kftK4n15rl1wbpfjSq2Tk,Wherever I Go,Oh My My,OneRepublic,62,0.54,0.675,10,-6.449,0,0.0429,0.1,0.0,0.237,0.348,99.97,169773,4
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Illuminate,Shawn Mendes,85,0.443,0.82,10,-4.091,0,0.34,0.107,0.0,0.107,0.771,82.697,187973,4
7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),Ariana Grande,82,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.025,197267,4
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),#3,The Script,71,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4
3S4px9f4lceWdKf0gWciFu,Cheap Thrills,This Is Acting (Deluxe Version),Sia,68,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4
0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,77,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4
6BtmXhTJMM9sBTHeYYASGz,It's Time,Night Visions,Imagine Dragons,67,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.145,0.858,105.009,237987,4
1fo2ctLqj3zBhRQKOXprol,Style,1989 (Deluxe Edition),Taylor Swift,56,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,4
0kUMtZVaYb7EETkBdrEXXA,Firework,Teenage Dream,Katy Perry,57,0.638,0.831,8,-5.039,1,0.049,0.142,0.0,0.113,0.649,124.071,227893,4
6F5c58TMEs1byxUstkzVeM,Roar,PRISM (Deluxe),Katy Perry,72,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
1pKeFVVUOPjFsOABub0OaV,Side To Side,Dangerous Woman,Ariana Grande,0,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,226160,4
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,73,0.782,0.58,7,-6.548,1,0.0407,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,72,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4
580t2NTEMOuCHV1sN3uhyD,Blank Space,1989,Taylor Swift,0,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Don't Let Me Down,The Chainsmokers,82,0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,208373,4
0AS63m1wHv9n4VVRizK6Hc,Mercy,Illuminate (Deluxe),Shawn Mendes,80,0.554,0.662,11,-4.957,0,0.0821,0.126,0.0,0.111,0.338,148.122,208733,4
2meEiZKWkiN28gITzFwQo5,Into You,Dangerous Woman,Ariana Grande,3,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,4
5tP2TrJDgXXxAHZwcOknOI,Chained To The Rhythm,Witness,Katy Perry,0,0.52,0.798,0,-5.389,1,0.0944,0.0763,0.0,0.144,0.485,95.252,237734,4
