,track_id,name,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,valence,genre
21,4Bmua8zRMOEaqV45JbmhAH,Intet Nyt (feat. Gilli),Intet Nyt (feat. Gilli),Merro8,60,0.87,0.0476,0.688,0.0,0.235,-5.445,0.17,135.149,0,0.607,['danish hip hop']
22,4UHnAGrNmcosenpWfamNkZ,Drunk Talk,Drunk Talk,Faza,46,0.528,0.0303,0.653,0.0,0.34,-7.034,0.155,130.483,8,0.0484,[]
23,5AzSKwoLyIZUQOngfgZie4,Distance (feat. Jamaika),Distance (feat. Jamaika),Cezar,49,0.53,0.141,0.684,0.0,0.124,-5.485,0.274,138.16,10,0.389,['danish hip hop']
24,315V2iBZNxBDQxTgbDXRF4,Stemmer,Stemmer,Baloosh,51,0.729,0.228,0.702,0.00048,0.131,-4.859,0.232,141.885,4,0.458,"['danish hip hop', 'danish pop']"
25,2TJwLuMXC0CZHmz5AgxELA,Livet Er Kort,MELLEM HIMMEL & JORD,Gobs,62,0.733,0.253,0.719,0.0,0.153,-5.437,0.258,142.133,6,0.895,"['danish hip hop', 'danish pop']"
26,2zbr6Jls3FE4JCtLwCPD5N,Sent,Sent,Artigeardit,63,0.778,0.0505,0.668,0.0,0.14,-6.324,0.124,138.082,6,0.431,"['danish hip hop', 'danish pop']"
27,5f4wCcBdSHI5SxlfU2cpNI,Ud Af Hovedet (feat. ICEKIID),MELLEM HIMMEL & JORD,Gobs,59,0.768,0.251,0.801,0.0,0.116,-5.388,0.303,141.974,3,0.698,"['danish hip hop', 'danish pop']"
28,6gGN8KHsJL5Yw9PunS8TA8,Ousside (feat. Benny Jamz),Ousside (feat. Benny Jamz),Noah Carter,46,0.802,0.0359,0.647,0.0,0.0982,-6.591,0.0867,135.107,10,0.48,"['danish hip hop', 'danish pop']"
29,4mWZ0AJ8gdPixvdE06tgpz,Wimbledon,Wimbledon,Larry,47,0.781,0.0923,0.603,1.07e-05,0.0949,-7.038,0.165,76.009,2,0.85,['danish hip hop']
30,7Iki0ZvakzKmCHsnehtzbu,FEAR NOBODY,FEAR NOBODY,Branco,47,0.642,0.081,0.618,0.0,0.0821,-6.015,0.0769,131.929,0,0.478,"['danish hip hop', 'danish pop']"
31,0lybCcSxAzxAPNSrzWQuMp,Danser i Modgang,Danser i Modgang,NODE,46,0.827,0.0536,0.903,0.000574,0.329,-4.762,0.064,116.051,0,0.261,"['danish hip hop', 'danish pop']"
32,1k2LysiDCZflmHiA6DepMn,Glem Det (feat. Jamaika),Glem Det (feat. Jamaika),Carmon,46,0.764,0.252,0.624,0.0,0.106,-7.546,0.272,139.909,0,0.361,['danish hip hop']
33,5BKvRShfSfa1phRGEKkSvb,Danser Med Dæmoner,Danser Med Dæmoner,Baloosh,62,0.755,0.402,0.746,0.0,0.158,-5.636,0.267,139.99,7,0.433,"['danish hip hop', 'danish pop']"
34,2aNMkT86YjYPlKujUiHYbS,FORSVINDER (feat. Gobs),FORSVINDER (feat. Gobs),Branco,57,0.732,0.402,0.807,0.0,0.239,-5.221,0.338,139.932,4,0.537,"['danish hip hop', 'danish pop']"
35,3HLVXuHXqFi9x7QCoFWbzF,New York City,New York City,Merro8,49,0.655,0.0433,0.749,0.0,0.482,-4.634,0.0568,135.049,9,0.693,['danish hip hop']
36,0WsFZJppZyqnjW63zGLQzH,For Life,Championship,Jamaika,50,0.738,0.204,0.691,1.94e-06,0.149,-6.555,0.304,139.999,5,0.713,['danish hip hop']
37,0VfA42lvkgmpCE73fFxKjE,BENZ,BENZ,Cizzo,44,0.762,0.628,0.521,0.0,0.216,-6.907,0.111,119.966,0,0.624,['danish hip hop']
38,5WfPaCdvCn5UhXKtEbGSb3,North Face (feat. Lamin),North Face (feat. Lamin),Kundo,51,0.774,0.105,0.653,0.0,0.0908,-5.631,0.493,147.091,1,0.75,[]
39,3luzLKFxbRZbz1Tbz7UMNF,winwin,winwin,Noah Carter,41,0.803,0.132,0.875,2.68e-06,0.125,-5.026,0.306,160.037,6,0.68,"['danish hip hop', 'danish pop']"
40,66K8nCovQPjJLs11RAqdnl,Skarpt Lys,Skarpt Lys,Gilli,8,0.759,0.0565,0.727,2.15e-06,0.0984,-5.324,0.138,149.95,6,0.733,"['danish hip hop', 'danish pop']"
41,3tXwiFvdhXg9EtfQhXX9y6,Vi Har Den,Vi Har Den,Xabski,46,0.736,0.0882,0.73,0.0,0.19,-5.801,0.132,137.814,10,0.77,['danish hip hop']
42,5fHydJvKwLenrvyczUqXBq,LEV I NUET,LEV I NUET,RH,50,0.747,0.653,0.801,1.03e-06,0.3,-7.138,0.365,141.871,5,0.736,"['danish hip hop', 'danish pop']"
43,5RT81GdUGh5tCyL9aXg8b8,Ensom,En dag giver alt nok mening…,Carmon,20,0.708,0.219,0.612,8.12e-06,0.138,-7.204,0.201,140.059,11,0.316,['danish hip hop']
44,79gUiYKiISCPKBAy5YDdtD,Safari,Safari,NODE,43,0.649,0.131,0.673,0.0,0.077,-6.532,0.243,153.06,5,0.651,"['danish hip hop', 'danish pop']"
45,7zH44zeRQPJdkNmKJyNvrL,AMAL PT. 2,AMAL PT. 2,AMAL,46,0.734,0.294,0.777,8.39e-05,0.204,-5.467,0.111,104.954,10,0.435,['danish hip hop']
46,3LrSFkh0r57DlAzj9MCerw,Roll With It,Championship,Jamaika,44,0.711,0.312,0.628,0.0,0.106,-8.315,0.222,126.023,4,0.235,['danish hip hop']
47,0GFJI3tJuE9S3su4H8Co2G,Je Ka Jo,Je Ka Jo,ICEKIID,55,0.868,0.168,0.741,4.31e-06,0.0894,-4.448,0.0983,112.044,8,0.89,"['danish hip hop', 'danish pop']"
48,2WHlIijZW8Wg2rnzCt59fT,Barcelona,Barcelona,Volkan,44,0.791,0.28,0.626,0.000344,0.105,-5.161,0.045,129.981,10,0.675,['danish hip hop']
49,7ar1cv0qnLwodfUOIUx2Vh,Psykosebarn,Psykosebarn,Baloosh,51,0.632,0.0204,0.679,8.75e-05,0.43,-7.208,0.123,129.97,7,0.207,"['danish hip hop', 'danish pop']"
50,6Nb9knmY0K5SXDU0IZRcGK,Company,Company,Toko,41,0.893,0.174,0.652,0.0,0.2,-6.198,0.121,100.928,1,0.821,"['danish hip hop', 'danish pop']"
51,5od1j7k88aLQoLJdj4xdoq,Altid Med (feat. Mowgli),Altid Med (feat. Mowgli),Edo6k,42,0.831,0.118,0.713,5.16e-06,0.0906,-6.48,0.133,122.023,1,0.588,['danish hip hop']
52,3tZIAsrTBOkslSFJyMZxes,Differente,Championship,Jamaika,43,0.7,0.136,0.452,0.0,0.137,-9.475,0.273,142.066,3,0.388,['danish hip hop']
53,13FWeWAZ84LQQ1S4KNPWWe,Du & Jeg,Du & Jeg,Gilli,4,0.797,0.116,0.75,0.0,0.103,-5.979,0.237,128.913,9,0.507,"['danish hip hop', 'danish pop']"
54,4FXxjGxNBIPmDnOU1VFq8x,I LIKE 2 MOVE IT (feat. ABCITOO),I LIKE 2 MOVE IT (feat. ABCITOO),Xabski,39,0.84,0.0661,0.501,0.0,0.0911,-8.877,0.537,159.944,6,0.845,['danish hip hop']
55,1Zcjgr8xX79taShapdR7Zk,MASKINEN,MASKINEN,Cizzo,20,0.789,0.203,0.583,0.000924,0.117,-8.362,0.0472,135.049,10,0.394,['danish hip hop']
56,3BzCCqPqIsheyW4DyLM1ut,Uwawe,Uwawe,DIBSET,41,0.506,0.0894,0.595,7.02e-05,0.115,-6.105,0.253,151.74,11,0.244,['danish hip hop']
57,3JTf2EmzC8Y2xEXTkHbman,LEVENDE LEGENDE,LEVENDE LEGENDE,Branco,41,0.659,0.125,0.673,2.65e-06,0.129,-4.912,0.123,111.939,4,0.13,"['danish hip hop', 'danish pop']"
58,1JknFyUyJ4c8pfOHcFNrzF,Dreaming (feat. PAY & Dinero),Dreaming (feat. PAY & Dinero),DIBSET,42,0.789,0.126,0.644,0.000784,0.145,-6.747,0.241,111.941,8,0.346,['danish hip hop']
59,53HToqrRc4NB5CBOUJjSWH,Topform (feat. Lamin),TILLYKKE,KESI,54,0.751,0.0768,0.698,0.0,0.0628,-5.66,0.324,91.597,8,0.683,"['danish hip hop', 'danish pop']"
60,4SzFMT8u6xd8PJy9e7MFUl,Welcome To The Party,Welcome To The Party,Mowgli,42,0.767,0.0594,0.693,0.000963,0.105,-5.315,0.366,100.822,2,0.648,['danish hip hop']
61,63LAurQHWMq3ARoZLxClgU,Fiesta,Fiesta,Xabski,37,0.826,0.128,0.616,0.0,0.0581,-8.553,0.104,130.113,6,0.703,['danish hip hop']
62,3LRm9sflmioeTgaiLVylmy,Early Morning,Early Morning,Chanelbigs,47,0.861,0.242,0.756,0.00207,0.176,-5.287,0.0488,117.057,10,0.538,['danish hip hop']
63,3oR0iJiqjO5onYOs8ThQa1,4 LIFE,4 LIFE,ZK,40,0.871,0.0753,0.757,0.0,0.0556,-4.5,0.0821,137.126,6,0.726,"['danish hip hop', 'danish pop']"
64,1knZ2cJRHNUeEidZvhypRm,Alt Det (feat. Noah Carter),Alt Det (feat. Noah Carter),Thor Farlov,66,0.726,0.178,0.811,2.24e-06,0.288,-3.632,0.0432,99.039,2,0.341,['danish pop']
65,0z0JSkE5Nw3i3nin3BBSuG,Sunshine Reggae,Good Vibes - The Very Best of Laid Back,Laid Back,65,0.704,0.101,0.79,0.00657,0.0769,-5.756,0.0432,167.816,8,0.933,['classic danish pop']
66,6vdsc40TnfCdZsWj7GecQV,Det Modsatte,Det Modsatte,Mumle,64,0.764,0.0171,0.581,0.0,0.0866,-5.544,0.106,118.059,11,0.55,[]
67,3aQzeklWllLWZSH4xk7Udj,I KNOW,I KNOW,D1MA,63,0.844,0.039,0.674,0.0,0.1,-6.09,0.091,113.973,4,0.319,"['danish hip hop', 'danish pop']"
68,2XxRgaOO73AtKS3bPciDSL,Første Dag,Første Dag,Benjamin Hav,63,0.788,0.16,0.585,0.00527,0.11,-8.424,0.0548,121.996,11,0.613,"['danish hip hop', 'danish pop']"
69,5dNSfOZb6AlEF0Xg6C970o,Uden Dig,Dansktop,Ukendt Kunstner,62,0.732,0.31,0.737,0.000223,0.0906,-7.234,0.115,163.084,1,0.88,"['danish hip hop', 'danish pop']"
70,0BGEImCBesJKIm5kZ0fOkH,STOR MAND (feat. Andreas Odbjerg),Når sjælen kaster op,Tobias Rahim,58,0.667,0.178,0.671,0.0,0.19,-6.097,0.0466,145.975,5,0.493,['danish pop']
71,2rfl7SRwfel3gNhXBmL60u,Verden Vågner (feat. Saveus),Suave World,Gilli,58,0.565,0.371,0.764,0.00192,0.123,-5.452,0.306,94.686,5,0.734,"['danish hip hop', 'danish pop']"
72,1UTeDUAusifkVapsAZxbSc,Tak For Sidst,MELLEM HIMMEL & JORD,Gobs,58,0.813,0.0868,0.616,0.0,0.115,-4.5,0.218,134.948,7,0.693,"['danish hip hop', 'danish pop']"
73,103dSvGgdVisdi7OAqdihj,"Det´ kun vigtigt, hvad det er",Jeg venter i lyset,Guldimund,58,0.547,0.428,0.393,0.0,0.132,-7.697,0.03,120.806,4,0.328,"['danish indie', 'danish pop']"
74,6OSHB3gKDyYTNNmCiOlpIc,Føles Godt (feat. Mekdes),Føles Godt,URO,57,0.621,0.395,0.684,0.0,0.152,-5.944,0.0603,80.954,0,0.336,['danish pop']
75,0qA2qykpcGdVl3tiiYum4g,Blå Himmel (feat. Hans Philip),BO4L,KESI,57,0.743,0.2,0.529,0.0,0.244,-5.292,0.107,102.027,3,0.505,"['danish hip hop', 'danish pop']"
76,3neYAjvKDOfvBUpIgReOkC,MOONLIGHT,EV1GT&ALT1D,D1MA,59,0.714,0.566,0.492,0.0,0.325,-8.252,0.209,118.987,8,0.557,"['danish hip hop', 'danish pop']"
77,4EKSw9Jzun2WFvjm2HU58X,Flyvende Faduma,Når sjælen kaster op,Tobias Rahim,56,0.686,0.0636,0.779,5.42e-06,0.383,-5.907,0.0316,75.0,7,0.557,['danish pop']
78,5MzphLubufqPp6GYQAjhQD,The Second You Sleep,The Second You Sleep,Saybia,56,0.373,0.216,0.454,0.0,0.361,-6.028,0.0312,71.682,4,0.113,['danish pop rock']
79,49clGe0PtbYUx3vB7tyk3A,All My Love,Natsværmer,Rocazino,56,0.773,0.00614,0.627,3.13e-06,0.0963,-6.037,0.0316,129.464,4,0.666,"['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']"
80,6P8HH4mh0jmGlOhHwAkY5o,Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Ida Laurberg,56,0.739,0.152,0.771,0.0,0.16,-6.358,0.0616,89.978,5,0.808,['danish pop']
81,7iMHrq78z4ue6li3p8QKRr,Vi To,Velkommen Til Medina,Medina,56,0.668,0.0759,0.702,0.0,0.0902,-5.154,0.0321,124.976,0,0.327,['danish pop']
82,58XXETVCHXEl2siipiQOi5,Mindst Ondt (feat. Svea S),Mindst Ondt (feat. Svea S),Malte Ebert,55,0.644,0.0296,0.748,2.8e-06,0.45,-5.794,0.0411,158.973,11,0.567,"['danish pop', 'scandipop']"
83,3D0VPp6nCN9dsyUjFv2BvP,Hurtige Hænder - Acoustic Version - Moyo Live P3,Hurtige Hænder (Acoustic Version - Moyo Live P3),The Minds Of 99,55,0.419,0.459,0.259,0.0,0.711,-14.836,0.0359,126.891,7,0.294,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']"
84,7Ku8cFTqbFMKSWGuf1evPQ,Juice,Stiv Kuling,Blæst,55,0.76,0.099,0.658,3.89e-06,0.0928,-5.966,0.0773,116.017,0,0.88,['danish pop']
85,5Mx9Hf6G4nZoTp5Ll9AH73,hjem fra fabrikken,hjem fra fabrikken,andreas odbjerg,54,0.754,0.254,0.753,2.18e-06,0.0977,-6.564,0.0289,120.011,8,0.823,"['danish pop', 'scandinavian r&b']"
86,5fS3B6lae85C2rA8jPfoE2,DRØM MIG VÆK,DRØM MIG VÆK,D1MA,57,0.796,0.134,0.602,2.83e-06,0.0829,-8.635,0.135,133.018,4,0.409,"['danish hip hop', 'danish pop']"
87,5qaaQp6KvkEdB2q7SKQAcJ,ErruDumEllaHvad,ErruDumEllaHvad,ICEKIID,54,0.922,0.281,0.708,0.000168,0.279,-5.618,0.262,104.055,8,0.732,"['danish hip hop', 'danish pop']"
88,3ZsAluSu04Fd3LVZzLtv2B,Vi 1,Vi 1,Tobias Rahim,53,0.685,0.138,0.828,0.0,0.171,-5.441,0.0391,129.994,0,0.411,['danish pop']
89,04kxX891Xqb7ynQs4adU21,Uden Forsvar,De her dage,Marie Key,53,0.792,0.185,0.66,4.16e-05,0.043,-5.844,0.0279,140.018,6,0.511,"['danish pop', 'danish singer-songwriter']"
90,2MDw2DwUDTAhexLMREWsYW,Oh My God,OFF,Saint clara,53,0.636,0.304,0.557,2.39e-05,0.24,-6.086,0.21,74.792,7,0.263,['danish pop']
91,3lt2vb4iuIJrvIccs2IlBU,hvad skal verden med sådan en som mig?,hvad skal verden med sådan en som mig?,andreas odbjerg,53,0.571,0.462,0.5,2.02e-05,0.281,-10.296,0.0277,97.628,2,0.316,"['danish pop', 'scandinavian r&b']"
92,72xWTm85wXax63YnDahQsO,Novembervej,United,Nik & Jay,53,0.425,0.444,0.521,0.0,0.146,-6.878,0.0526,79.767,8,0.669,['danish pop']
93,06bMZsOQ6qQGHCTeM9r9bU,Danser Med Piger,Danser Med Piger,Danser Med Piger,53,0.75,0.000177,0.726,2.48e-05,0.22,-6.244,0.0348,126.013,9,0.673,['danish pop']
94,3BYccIpnjqBBWtr1S2EBr8,Mest Ondt,Burhan G (Special Edition),Burhan G,52,0.625,0.39,0.613,0.0,0.0989,-5.322,0.0394,139.886,7,0.456,['danish pop']
95,1mLiW0DfcGvUZqaNZo4jPd,Laugh 'n' a 1/2 - 2009 - Remaster,Riskin' It All (2009 - Remastered),D-A-D,52,0.596,0.643,0.657,0.0,0.127,-7.021,0.0307,129.871,5,0.743,"['danish alternative rock', 'danish rock']"
96,1rRcFwE1ydO2Y5jSmk1UIs,Jeg Vil La' Lyset Brænde,Too,Ray Dee Ohh,52,0.621,0.00109,0.692,0.000693,0.362,-8.376,0.0283,127.032,9,0.509,"['classic danish pop', 'danish pop', 'dansktop']"
97,7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham (Blue Album),Lukas Graham,52,0.742,0.29,0.479,0.0,0.391,-5.83,0.0551,119.951,10,0.346,"['danish pop', 'scandipop']"
98,5FOamJTVE7MYt2eMZE4MYh,Mod Solnedgangen,Engle Eller Dæmoner,Nik & Jay,52,0.679,0.0745,0.84,0.0,0.0886,-4.944,0.163,184.003,1,0.718,['danish pop']
99,6s7taLMkFDBlqQ1YWHqloy,Kongens Have,Ingen Andre,TopGunn,52,0.688,0.0102,0.723,0.0,0.236,-6.657,0.0351,104.051,0,0.355,"['danish hip hop', 'danish pop']"
100,0J3LsonEK3aD0oozS9EBWJ,Drømmer Jeg,Johnny Deluxe,Johnny Deluxe,52,0.522,0.0242,0.895,0.0,0.049,-3.673,0.0616,149.931,6,0.536,"['classic danish pop', 'danish pop', 'danish pop rock']"
101,6ImP4OQ986Bed0EL3XOlFo,Terrier,Terrier,Ida Laurberg,52,0.533,0.343,0.693,1.32e-06,0.428,-5.646,0.038,85.294,11,0.302,['danish pop']
102,7iuM7vnvSjX9qqcuFtij1T,føler mig selv 100,føler mig selv 100,andreas odbjerg,51,0.811,0.268,0.516,0.000637,0.0861,-6.96,0.0321,112.937,0,0.451,"['danish pop', 'scandinavian r&b']"
103,672amoeenDyj593OhDRgak,Angel Zoo,Slush Hours,Phlake,51,0.669,0.207,0.683,3.99e-06,0.171,-5.214,0.173,80.022,0,0.452,"['danish pop', 'scandinavian r&b']"
104,2d0qsULaWlQMZ13jlPRA1d,Dronning Af Månen,Dronning Af Månen,Pil,51,0.706,0.147,0.595,0.0,0.292,-7.112,0.0305,108.994,8,0.549,"['danish indie pop', 'danish pop']"
105,5PIiJ3kodpPftCM6alodDE,All In (feat. Lamin),All In (feat. Lamin),Blæst,51,0.67,0.239,0.727,0.0,0.358,-5.311,0.323,101.709,1,0.695,['danish pop']
106,6AxqU1NcIvnBC3W62TSk3n,Bakerman,Good Vibes - The Very Best of Laid Back,Laid Back,51,0.892,0.0376,0.548,0.349,0.0636,-6.563,0.0389,120.56,5,0.926,['classic danish pop']
107,5xbVoqGASUuEV2mp5LXrRz,En Dag Tilbage,Nik & Jay 2,Nik & Jay,52,0.748,0.522,0.492,5.11e-06,0.163,-6.264,0.0449,93.009,10,0.349,['danish pop']
108,5x6ggDM895CRGHxS3dwRHz,Solhverv,Solhverv,Lord Siva,51,0.81,0.00792,0.674,1.45e-05,0.0527,-6.251,0.0446,139.949,2,0.834,"['danish hip hop', 'danish pop']"
109,7IiIVORBnoCqpq59upc67R,Drunk In The Morning,Lukas Graham (International Version),Lukas Graham,51,0.854,0.094,0.742,0.0,0.223,-5.825,0.0444,91.662,4,0.855,"['danish pop', 'scandipop']"
110,1QumWi19xh7JIlDN5mbOtH,Over Byen,NOAH,NOAH,51,0.645,0.0901,0.765,8.44e-06,0.114,-6.512,0.0477,120.009,3,0.544,['danish pop']
111,5HjIGzesTt8dwTgy8z7KRf,Stupid Man,Stupid Man,Thomas Helmig,50,0.679,0.046,0.876,1.65e-05,0.38,-4.92,0.0273,124.662,5,0.76,"['classic danish pop', 'danish pop', 'danish pop rock']"
112,1AOJkQet4Zas1Kg3FlqSNi,Falder,Mer End' Kærlighed,Rasmus Seebach,50,0.613,0.294,0.826,0.0,0.351,-2.476,0.0385,87.979,11,0.566,['danish pop']
113,1zTLgT9jFwTuwrFFcOqXNw,i morgen er der også en dag,hjem fra fabrikken,andreas odbjerg,50,0.503,0.153,0.515,3.9e-05,0.0672,-7.98,0.0292,85.014,10,0.518,"['danish pop', 'scandinavian r&b']"
114,3QSLq0FOd1vd65qXJhrE8x,Ridder Lykke,Rocazino 2,Rocazino,50,0.767,0.393,0.334,0.0,0.1,-15.187,0.0348,114.47,3,0.604,"['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']"
115,6FvyN8jVNDNsOREm5VDlex,Midt om natten,Midt Om Natten,Kim Larsen,50,0.95,0.333,0.382,0.00825,0.0798,-9.425,0.0495,115.93,10,0.607,"['danish pop', 'danish pop rock']"
116,7tnWTx0bXHI3tW5gnrbGDE,Indianer,Tiden Er Klog,Tøsedrengene,50,0.779,0.287,0.744,6.62e-05,0.0908,-5.651,0.0434,147.195,9,0.898,"['classic danish pop', 'danish pop', 'dansktop']"
117,3JprOmlrE5qAZQg8GusCOo,Jeg Vil Ha' Dig For Mig Selv,Burhan G (Special Edition),Burhan G,50,0.646,0.00077,0.883,0.0,0.335,-4.567,0.055,97.723,7,0.54,['danish pop']
118,3LyOoM4J9QzrD0GbPuzEyz,Ung Kniv,Solkongen,The Minds Of 99,50,0.472,0.00239,0.966,3.12e-06,0.83,-3.627,0.0924,145.987,9,0.384,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']"
119,0JFhEbH1Ij9BIrO800IEIK,Orange,Orange,Tobias Rahim,50,0.681,0.524,0.493,0.0,0.0689,-7.218,0.0311,95.736,9,0.616,['danish pop']
120,4C9LBRW2vnAgnTrtdjkavs,Buster,Små Blå Breve,Nanna,50,0.796,0.627,0.365,7.11e-05,0.0598,-11.551,0.0309,99.039,0,0.663,"['classic danish pop', 'dansktop']"
121,0Mo3Jmq9uU1QJyhZu4DkR5,smugryger,smugryger,andreas odbjerg,50,0.841,0.162,0.541,2.59e-05,0.0568,-7.567,0.0425,140.039,8,0.813,"['danish pop', 'scandinavian r&b']"
122,4pllRPq45GBTFQ1PFUgyLd,Millionær,Mer End' Kærlighed,Rasmus Seebach,50,0.629,0.295,0.686,0.0,0.12,-4.23,0.044,84.095,9,0.547,['danish pop']
123,598JrQyHZ5oviov9RFjsM8,Kom Tilbage Nu,Danseorkestret (Deluxe),Danseorkestret,49,0.758,0.0208,0.867,6e-06,0.0772,-5.813,0.0966,109.957,9,0.76,"['classic danish pop', 'danish pop', 'dansktop']"
124,1WM1Qcw3uNdsxtWncPr19T,Jalousi,Jalousi,Medina,49,0.749,0.38,0.675,0.0,0.116,-5.2,0.0313,124.998,2,0.403,['danish pop']
125,45HQQ33qbF0WkbqcNcRIys,Fru Sauterne - 2011 - Remaster,Forklædt Som Voksen,Kim Larsen,49,0.775,0.152,0.736,2.73e-05,0.123,-9.64,0.0274,121.469,2,0.898,"['danish pop', 'danish pop rock']"
126,35C2waltlc5ymcJuBayTDg,Solkongen,Solkongen,The Minds Of 99,49,0.374,0.772,0.427,0.000198,0.121,-7.552,0.0285,140.428,2,0.257,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']"
127,686VTMfERxRJHivklJhayv,Tættere På Himlen (feat. Nik & Jay),Burhan G (Special Edition),Burhan G,49,0.74,0.221,0.554,0.0,0.0967,-9.341,0.0684,130.002,8,0.623,['danish pop']
128,0SRegj5vaB5EGrGousGJQ0,Regndans,Danseorkestret (Deluxe),Danseorkestret,49,0.783,0.0332,0.74,0.000373,0.105,-6.954,0.0936,99.479,7,0.966,"['classic danish pop', 'danish pop', 'dansktop']"
