,track_id,name,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,valence,genre
10,0bPzjRMx3BXMiQPIhvWCVE,On My Way (feat. Martyn Ell) - TooManyLeftHands & Cueto Club Remix,On My Way (feat. Martyn Ell) [TooManyLeftHands & Cueto Club Remix],TOOMANYLEFTHANDS,8,0.597,0.107,0.869,4.38e-05,0.118,-3.484,0.0454,130.024,11,0.479,"['danish electronic', 'scandipop']"
11,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,Jack Ü,74,0.432,0.041,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,4,0.197,"['edm', 'electro house', 'pop dance']"
12,7fGn1cjdKNcXtwnPoiiGsN,Don't Leave Me Alone (feat. Anne-Marie) - R3HAB Remix,Don't Leave Me Alone (feat. Anne-Marie) [Remixes],David Guetta,34,0.618,0.254,0.949,2.99e-06,0.488,-2.697,0.0903,127.961,4,0.293,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
13,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),AVĪCI (01),Avicii,79,0.662,0.00163,0.858,0.0,0.0456,-4.844,0.0428,133.993,2,0.295,"['dance pop', 'edm', 'pop', 'pop dance']"
14,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),2U (feat. Justin Bieber),David Guetta,65,0.548,0.219,0.65,0.0,0.225,-5.827,0.0591,144.937,8,0.557,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
15,2jt1zmAB5VEY9TLNNiXLKW,Silence - Slushii Remix,Silence (Slushii Remix),Marshmello,41,0.518,0.00983,0.977,0.00157,0.0632,-2.781,0.0937,149.964,0,0.269,"['brostep', 'edm', 'pop', 'progressive electro house']"
16,4SQeGGEUfTRgqKlaS7jIHp,Look Closer - Original Radio Edit,Look Closer (The Remixes),MORTEN,9,0.479,0.00164,0.694,2.08e-06,0.0993,-5.243,0.0346,128.069,4,0.242,"['danish electronic', 'scandipop']"
17,4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,More Than You Know,Axwell /\ Ingrosso,68,0.467,0.0866,0.757,0.0,0.0742,-3.01,0.0517,131.993,2,0.383,"['edm', 'pop dance', 'progressive electro house']"
18,4QAUGy6k7c3IOAhgWz52r7,Heaven - David Guetta & MORTEN Remix,Heaven (David Guetta & MORTEN Remix),Avicii,55,0.572,0.00292,0.934,0.0198,0.105,-5.053,0.0446,125.948,6,0.204,"['dance pop', 'edm', 'pop', 'pop dance']"
19,3pF1vsGZViOGidoMfUvElA,Light Years Away,A Town Called Paradise,Tiësto,0,0.532,0.0101,0.932,2.81e-06,0.209,-3.032,0.08,127.997,0,0.436,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
20,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),18 Months,Calvin Harris,59,0.665,0.0469,0.886,6.24e-05,0.0525,-4.175,0.0514,128.062,9,0.53,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
21,0DhkTGjEaIHaSxTfC14BFm,Lullaby,Lullaby,R3HAB,0,0.626,0.0267,0.8,0.000138,0.0623,-3.988,0.035,127.966,1,0.258,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']"
22,51zemvxMs4707qPWzt49jb,Larva (Far Away) - Edit,Larva (Far Away),MORTEN,22,0.554,0.0214,0.913,0.047,0.127,-3.83,0.0785,128.047,5,0.205,"['danish electronic', 'scandipop']"
23,5yY2lR4QHWL1HYH8OhgyN8,Faded,Faded,Vincent Vega,0,0.869,0.0444,0.643,0.0254,0.0405,-5.606,0.122,125.973,1,0.229,[]
24,4pH3ZfOYekw7xcROweHa66,F.E.E.L.,F.E.E.L.,Lucky Luke,54,0.854,0.223,0.798,0.0452,0.0828,-5.557,0.159,125.023,1,0.055,['lithuanian electronic']
25,0zl6UYd99eHRkdtRFFEZYD,Lonely - Marcus Mollyhus Remix,Lonely (The Remixes),TOOMANYLEFTHANDS,21,0.639,0.0544,0.86,1.46e-05,0.843,-5.049,0.0404,120.953,6,0.628,"['danish electronic', 'scandipop']"
26,3cH2reyyuhl69KIHuuUKhv,Are You Lonely,Are You Lonely,Steve Aoki,1,0.517,0.0214,0.793,0.00046,0.0892,-5.851,0.0367,90.06,6,0.176,"['edm', 'electro house', 'pop dance']"
27,3DsjHcLYMExprXJECT4QQP,Pon de Replay,Pon de Replay,Ed Marquis,0,0.529,0.123,0.717,0.000707,0.0363,-7.049,0.24,103.99,6,0.481,[]
28,0UMLejbZXf7YVgnfxURvVr,Ignite (feat. SEUNGRI),Ignite (feat. SEUNGRI),K-391,0,0.575,0.0204,0.866,6.39e-06,0.188,-4.299,0.246,179.869,8,0.486,"['gaming edm', 'nordic house']"
29,698ItKASDavgwZ3WjaWjtz,Faded,Different World,Alan Walker,80,0.468,0.0281,0.627,7.97e-06,0.11,-5.085,0.0476,179.642,6,0.159,['electro house']
30,55XwN6pEAum4dFDiOtRI0q,I Know - Radio Edit,I Know (Radio Edit),Shift K3Y,41,0.689,0.00273,0.663,0.000489,0.0903,-5.04,0.0335,121.998,6,0.397,"['house', 'uk dance']"
31,4IdCX8mGmi8kJD5az6HqRL,Million Voices - Radio Edit,Million Voices,Otto Knows,0,0.582,0.0022,0.894,0.0223,0.0664,-6.298,0.041,125.946,8,0.0694,"['edm', 'electro house', 'pop dance', 'progressive electro house']"
32,20McUFi8KCIVdNDLrkTDuZ,Goosebumps,Goosebumps,HVME,70,0.767,0.325,0.659,0.0,0.13,-7.429,0.0444,124.946,1,0.439,['slap house']
33,6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,76,0.798,0.414,0.62,0.0192,0.112,-7.079,0.232,120.031,8,0.235,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
34,6eIacmhkE82vZlMDnGS7aP,Bad (feat. Vassy) - Radio Edit,Listen,David Guetta,69,0.614,0.00125,0.972,0.0186,0.328,-3.927,0.088,127.966,5,0.411,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
35,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,83,0.738,0.0392,0.868,0.00169,0.388,-4.373,0.0731,122.003,11,0.336,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
36,0tp6mwUt99QnfY95T30Lqj,Blah Blah Blah,Blah Blah Blah,Armin van Buuren,0,0.378,0.00882,0.963,0.00357,0.294,-3.911,0.0682,103.406,5,0.16,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
37,3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),Never Be Alone (feat. Aloe Blacc),David Guetta,52,0.535,0.0202,0.906,0.000715,0.0886,-4.699,0.0353,126.012,6,0.732,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
38,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Pharmacy,Galantis,79,0.506,0.00711,0.805,0.00193,0.0856,-4.119,0.0469,126.008,1,0.383,"['dance pop', 'edm', 'pop', 'pop dance']"
39,7nvaEKdCDWbnQK7uJsCS5y,Impossible (feat. John Martin),Impossible (feat. John Martin),David Guetta,55,0.459,0.0316,0.732,1.07e-05,0.279,-5.493,0.0593,127.938,2,0.0609,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
40,0AQlQOvoFhRJLPC1KwbKB7,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Radio Edit,Find Tomorrow (Ocarina),Dimitri Vegas & Like Mike,46,0.665,0.055,0.853,0.00169,0.277,-4.851,0.0331,129.946,0,0.384,"['belgian edm', 'pop dance']"
41,0uTEaevJy8TUD8MgzuEOc5,Astronaut In The Ocean,Astronaut In The Ocean,Arem Ozguc,4,0.712,0.0134,0.867,0.00939,0.196,-5.623,0.0581,126.005,4,0.544,['turkish edm']
42,5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],Kid Cudi,73,0.722,0.00949,0.687,0.00413,0.0462,-5.189,0.0556,128.013,0,0.619,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
43,4QDlt4NhI93bs9TI5s1sCc,Hero - Nicky Romero Remix,Hero (Nicky Romero Remix),AFROJACK,37,0.538,0.0409,0.691,0.0,0.228,-4.597,0.0365,125.974,2,0.298,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
44,23MalYB5hu25HyM7NI9co2,Lightmare,Lightmare,DRYM,29,0.507,0.000234,0.918,0.451,0.118,-5.766,0.039,124.001,1,0.0376,"['progressive trance', 'trance', 'uplifting trance']"
45,4ciaNqHWA2IzHphZaVRzHI,Heroes,Heroes,Måns Zelmerlöw,56,0.484,0.0743,0.791,0.0,0.0491,-4.27,0.0437,124.008,7,0.369,"['swedish idol pop', 'swedish pop']"
46,2ie66NoA67BJQLi5brDAUC,Leave A Little Love - Extended Club Mix,Leave A Little Love (Club Mix),Alesso,21,0.588,0.000794,0.917,0.285,0.0581,-6.483,0.0455,123.998,7,0.242,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
47,0rAReo4e4zhCkJO788NKIe,Make You Proud,Make You Proud,HEDEGAARD,16,0.445,0.0039,0.815,0.0,0.429,-4.138,0.0532,127.83,4,0.186,"['danish electronic', 'scandipop']"
48,6vZ9Fgoy6lDqCbYNI67Ewt,Rum Bum Bum - Hedegaard Remix,Rum Bum Bum (Hedegaard Remix),NAVID,38,0.824,0.0652,0.599,1.38e-06,0.074,-7.202,0.0493,124.973,2,0.536,"['danish hip hop', 'danish pop']"
49,1w8DxFHDDInmn5TovLKKrW,Save My Life (feat. Lovespeake),Save My Life (feat. Lovespeake),David Guetta,51,0.704,0.00135,0.745,0.741,0.234,-7.664,0.0448,128.002,11,0.0511,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
50,3UYoev0lNrP5jfcgxbxkRb,Animals,Animals,Martin Garrix,0,0.676,0.00149,0.857,0.674,0.307,-6.7,0.0391,128.01,1,0.0378,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
51,1SgdUjvppHnIp6L7DZSnwc,She Wolf (Falling to Pieces) [feat. Sia],Nothing but the Beat (Ultimate Edition),David Guetta,66,0.492,0.0841,0.857,7.82e-06,0.344,-2.634,0.0655,129.973,7,0.393,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
52,5072hCBK3Z15qRnTEzd8fy,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,Titanium (feat. Sia) [David Guetta & MORTEN Future Rave Remix],David Guetta,66,0.448,0.00107,0.911,0.555,0.37,-7.121,0.0491,126.021,10,0.0305,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
53,3RNotB6g8xTUmkgDs0quXJ,Cannonball (Earthquake) - Radio Mix,Cannonball (Earthquake),Showtek,41,0.647,0.0212,0.937,0.156,0.0911,-3.445,0.0534,127.981,5,0.709,"['classic hardstyle', 'dutch house', 'edm', 'electro house', 'euphoric hardstyle', 'melbourne bounce', 'pop dance', 'progressive electro house']"
54,1Y73xpxMMWInxiAHG6INCK,Boten Anna - Radio edit,LOL (International version),Basshunter,48,0.464,0.0635,0.971,0.000108,0.073,-5.546,0.26,140.179,9,0.265,['eurodance']
55,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Million Voices,Otto Knows,69,0.582,0.0022,0.894,0.0223,0.0664,-6.298,0.041,125.946,8,0.0694,"['edm', 'electro house', 'pop dance', 'progressive electro house']"
56,7yz7qd34tUXXujAZDaJNyv,Follow Me (feat. Jason Derulo),United We Are,Hardwell,22,0.515,0.0108,0.793,0.0,0.0721,-2.85,0.0501,128.032,6,0.431,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
57,6YZIPuA5ZWJNztQtT8yPTs,Colors,United We Are,Hardwell,0,0.597,0.0135,0.842,6.38e-06,0.158,-3.424,0.0352,127.924,2,0.484,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
58,18rHGxr6QDiPieSTo7cUGL,Everytime We Touch - Hardwell & Maurice West Remix,Everytime We Touch (Hardwell & Maurice West Remix),Cascada,66,0.554,0.00237,0.848,0.0,0.185,-4.075,0.0745,144.996,5,0.286,"['eurodance', 'europop', 'german techno', 'melbourne bounce international']"
59,4bT2zLVv2T4GiK9q9KtI0v,Stay The Night - Featuring Hayley Williams Of Paramore,Clarity (Deluxe),Zedd,63,0.596,0.109,0.738,0.0,0.0947,-3.109,0.0411,127.961,8,0.461,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
60,0pKTw4qlPTgZn0anwytcG6,Somebody That I Used To Know - Tiësto Remix,Somebody That I Used To Know (Remixes),Gotye,41,0.63,0.000201,0.629,0.011,0.0418,-6.12,0.0405,128.986,9,0.398,['australian pop']
61,0gv9o9mPK1JQeZd3eMFdTa,Lightning Strikes,Neon Future II,Steve Aoki,37,0.619,0.0277,0.979,0.06,0.296,-6.194,0.108,130.009,5,0.13,"['edm', 'electro house', 'pop dance']"
62,1dFkD1JfRMzwO6hwUsE8aS,Spectrum,Clarity,Zedd,60,0.609,0.0137,0.801,0.00349,0.127,-4.417,0.034,129.99,0,0.407,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
63,7KznRR056fzQZyo0PHZlh6,Too Young to Die,Too Young To Die,TOOMANYLEFTHANDS,25,0.585,0.00819,0.855,1.19e-06,0.113,-5.654,0.0343,125.922,11,0.32,"['danish electronic', 'scandipop']"
64,60wwxj6Dd9NJlirf84wr2c,Clarity,Clarity,Zedd,75,0.509,0.0398,0.781,0.0,0.0749,-3.48,0.072,128.0,8,0.176,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
65,5ovAmYzYLeEmOX6P3bmlzV,Dreams (feat. Lanie Gardner),Dreams (feat. Lanie Gardner),David Guetta,59,0.61,0.0904,0.896,0.000157,0.0943,-4.471,0.0384,128.056,9,0.0723,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
66,7EqygDGjuyLQoYlqoloH8w,For All Time,A State Of Trance FOREVER,Armin van Buuren,35,0.434,0.0758,0.975,0.0573,0.268,-4.075,0.0726,139.922,6,0.155,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
67,4laAKIq9ZxBCwf99rauPYb,Remember,Remember,Becky Hill,74,0.612,0.041,0.862,0.0,0.0907,-2.903,0.037,123.849,8,0.354,"['pop dance', 'pop house', 'uk dance', 'uk pop']"
68,5kwAIpUBwhmiBpsJlcMgO1,Fade Into Darkness - Vocal Radio Mix,Fade Into Darkness,Avicii,60,0.556,0.00786,0.885,1.95e-06,0.138,-4.045,0.0321,125.997,6,0.771,"['dance pop', 'edm', 'pop', 'pop dance']"
69,2KrHwwnKAfSDdOStftigJm,Years,Years,Alesso,56,0.37,0.00234,0.823,1.91e-06,0.174,-6.245,0.0805,128.008,2,0.323,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
70,0WZVGXO8FYpK8v1IDxlOyE,A Sky Full of Stars - Hardwell Remix,A Sky Full of Stars (Hardwell Remix),Coldplay,49,0.652,0.00209,0.657,7.04e-05,0.0859,-4.491,0.0306,127.998,3,0.0873,"['permanent wave', 'pop']"
71,5L2l7mI8J1USMzhsmdjat9,Red Lights,A Town Called Paradise,Tiësto,66,0.654,0.000629,0.83,1.13e-06,0.121,-4.801,0.0366,124.989,10,0.548,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
72,1sDq5xK0N3DSlYv4ZrIUpS,Young Again (feat. Chris Jones),United We Are,Hardwell,27,0.572,0.0271,0.786,0.0,0.713,-4.497,0.0334,129.002,7,0.224,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
73,5BVpnY6kHnlHov48OGvADR,Pressure - Alesso Remix,Pressure,Nadia Ali,0,0.632,0.000604,0.793,0.594,0.0597,-4.898,0.0419,127.99,10,0.378,['vocal trance']
74,5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,Reload (Vocal Version / Radio Edit),Sebastian Ingrosso,66,0.485,0.0736,0.723,0.0,0.0631,-4.633,0.0518,128.045,9,0.432,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
75,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro,79,0.694,0.176,0.77,1.1e-05,0.118,-5.335,0.149,125.905,6,0.163,['edm']
76,4heFQCyiW0RUEX1Q1lb008,Different World (feat. CORSAK),Different World,Alan Walker,59,0.602,0.0638,0.752,0.0,0.13,-4.931,0.0361,130.037,7,0.331,['electro house']
77,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,Avicii,86,0.532,0.0038,0.783,0.0012,0.161,-5.697,0.0523,124.08,2,0.643,"['dance pop', 'edm', 'pop', 'pop dance']"
78,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,85,0.527,0.0166,0.835,0.0,0.249,-5.298,0.0433,125.983,6,0.654,"['dance pop', 'edm', 'pop', 'pop dance']"
79,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Levels,Avicii,81,0.584,0.0462,0.889,0.828,0.309,-5.941,0.0343,126.04,1,0.464,"['dance pop', 'edm', 'pop', 'pop dance']"
80,6iKSKyCUg1JooJotxWXhFo,Bang - Tiësto Bootleg,Bang (Tiësto Bootleg),3LAU,25,0.707,0.00122,0.797,0.0058,0.266,-3.249,0.075,127.94,10,0.309,"['edm', 'electro house', 'mashup', 'pop dance', 'progressive electro house', 'progressive house']"
81,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Don't You Worry Child,Swedish House Mafia,82,0.612,0.112,0.84,0.0,0.116,-3.145,0.0509,129.042,11,0.438,"['edm', 'pop dance', 'progressive electro house']"
82,1qZMPmpD1jDcOA7gZ6TCde,One (Your Name) - Radio Edit,One (Your Name),Swedish House Mafia,68,0.733,0.0132,0.673,0.0049,0.16,-6.572,0.0333,125.061,9,0.636,"['edm', 'pop dance', 'progressive electro house']"
83,6IDkdabcsyZmLQDCMtp6An,Yama,Yama,Armin van Buuren,45,0.609,0.0122,0.954,0.05,0.138,-5.506,0.171,138.051,5,0.117,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
84,7wMRWeyvKI0u83vWbjbhH1,Hypnotized - Markus Schulz Remix,Hypnotized (Markus Schulz Remix),Ilan Bluestone,41,0.421,0.00139,0.771,0.196,0.235,-9.321,0.0592,132.029,11,0.0759,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']"
85,1YXUD5D1ZRSaKZRZME4UB5,You'll Be OK,You'll Be OK,Gareth Emery,50,0.498,0.0118,0.494,0.00108,0.166,-12.42,0.0343,134.983,0,0.12,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance']"
86,2Lmk4VmhPzw6fw3kvKmmUe,Left Behinds - Radio Edit,Left Behinds,Paris Blohm,0,0.488,0.00185,0.957,0.0331,0.143,-4.051,0.152,128.027,8,0.155,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']"
87,2SHlSbcdZ9GjwWE3ZgjGnE,Anywhere For You - Extended Mix,Anywhere For You,John Martin,28,0.56,0.0038,0.913,2.38e-05,0.0923,-4.077,0.0575,128.028,3,0.215,['pop edm']
88,46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,Tell It To My Heart,MEDUZA,68,0.539,0.0265,0.715,0.0,0.609,-6.639,0.0595,123.854,11,0.489,"['edm', 'pop dance', 'pop house', 'uk dance']"
89,70ZZF2S0K4i84jTsKO53mq,All On Me,Hardwell's Revealed Radio - Week 42,Hardwell,0,0.454,0.0106,0.688,0.0,0.0999,-5.358,0.038,127.953,11,0.334,"['big room', 'progressive electro house', 'sky room']"
90,0iLf5HpBv7UfswZHputNA2,Loaded,Loaded - Single,Anymars,10,0.741,0.0236,0.805,0.00511,0.586,-5.004,0.0645,123.999,2,0.468,[]
91,3zQpGaH50HeMjxurMZVF6q,Lifetime (with Ty Dolla $ign & 070 Shake),Lifetime,Swedish House Mafia,0,0.591,0.0201,0.719,3.17e-06,0.906,-7.824,0.215,100.014,11,0.142,"['edm', 'pop dance', 'progressive electro house']"
92,3FE6Xwjn3z8W3wlhIgpFUD,Apollo (feat. Amba Shepherd) - Radio Edit,Apollo (feat. Amba Shepherd),Hardwell,0,0.558,0.0159,0.734,0.0162,0.615,-6.133,0.0677,128.046,6,0.273,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
93,2pTNWzSQZy5CKkIgKly71j,Changed the Way You Kiss Me - Radio Edit,Changed the Way You Kiss Me (Remixes),Example,39,0.578,0.00548,0.857,0.00162,0.0948,-3.78,0.041,126.979,4,0.188,"['hip house', 'uk dance']"
94,2SSFvQBwsxeazzo7z5l9gD,Delirious (Boneless) (feat. Kid Ink),Neon Future I,Steve Aoki,59,0.706,0.0195,0.912,0.0,0.232,-4.44,0.0565,128.004,8,0.925,"['edm', 'electro house', 'pop dance']"
95,63dMNGUUu7rXX0NZYVO3Tm,Time - Alan Walker Remix,World Of Walker,Alan Walker,50,0.575,0.0872,0.941,0.736,0.146,-7.908,0.0581,127.967,7,0.0387,['electro house']
96,75sMhi81W5Tw2AGlOGATuy,Pepas - David Guetta Remix,Pepas (David Guetta Remix),Farruko,49,0.691,0.00753,0.752,0.178,0.098,-6.103,0.0522,126.983,7,0.0465,"['reggaeton', 'trap latino', 'urbano latino']"
97,0zAOoSARIiXv7AAOhtSRpi,Take Me (feat. Kyler England),"Club Life, Vol. 3 - Stockholm",Tiësto,28,0.482,0.00153,0.836,4.67e-05,0.315,-5.782,0.0429,128.197,0,0.246,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
98,2Equ9WQVmnaJXt2yUOgm7w,Home With You - Armin van Buuren pres. Rising Star Remix,Home With You (Armin van Buuren pres. Rising Star Remix),Armin van Buuren,28,0.524,0.00208,0.893,0.00394,0.351,-7.158,0.042,139.997,8,0.0919,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
99,1qFmSPALGSoqjbwM3br4Rl,Hummell Gets The Rockets - Alan Walker Remix,World Of Walker,Alan Walker,43,0.523,0.0523,0.698,0.795,0.0794,-8.377,0.0777,120.015,10,0.0348,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']"
