,track_id,name,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,valence,genre
24,3O9lWje3TSupR4vObAg9Yu,Livin’ The Dream,Dangerous: The Double Album,Morgan Wallen,66,0.621,0.581,0.753,0.00605,0.215,-5.904,0.0271,127.035,7,0.438,['contemporary country']
25,103u49mLoJUge83B1CnLxI,TRUCK BED,the mockingbird & THE CROW,HARDY,78,0.662,0.0875,0.77,0.0,0.35,-4.887,0.0367,132.057,0,0.769,"['contemporary country', 'modern country pop']"
26,08Es1HNCgqYvW2QezStQ7l,Red White Blue Jean American Dream,Wild World,Kip Moore,45,0.564,0.00375,0.754,7.35e-05,0.248,-5.974,0.0329,160.119,0,0.59,"['contemporary country', 'country', 'country road', 'modern country rock']"
27,4bARASJEokNacSYtEhoNBp,Burn It Down - Radio Edit,Burn It Down (Radio Edit),Parker McCollum,70,0.484,0.11,0.753,5.95e-06,0.193,-5.23,0.0503,80.995,2,0.281,"['classic texas country', 'contemporary country', 'modern country pop', 'texas country']"
28,49GYvCcvMQq1SY3f7Y347h,wait in the truck (feat. Lainey Wilson),the mockingbird & THE CROW,HARDY,69,0.534,0.277,0.466,0.0,0.0979,-6.98,0.0272,140.0,6,0.23,"['contemporary country', 'modern country pop']"
29,31MKhFNSudCNyzK38g5toI,Part Of It,Bluebird Days,Jordan Davis,58,0.523,0.0659,0.84,0.0,0.339,-5.254,0.0415,87.962,8,0.482,['contemporary country']
30,57cI63EBY6FqAhgzQxMSCT,"Trucks, Ducks, Bucks & Beer","Trucks, Ducks, Bucks & Beer",Brian Kelley,44,0.51,0.069,0.843,0.0,0.0771,-4.074,0.0457,156.041,5,0.718,['modern country pop']
31,698eQRku24PIYPQPHItKlA,She Got the Best of Me,This One's for You Too (Deluxe Edition),Luke Combs,82,0.533,0.0292,0.907,0.0,0.386,-3.793,0.0406,150.99,11,0.7,"['contemporary country', 'country']"
32,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,81,0.551,0.676,0.402,0.0,0.0928,-7.431,0.0262,103.313,11,0.382,"['contemporary country', 'country']"
33,6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,Lucky,Megan Moroney,76,0.38,0.126,0.488,7.23e-06,0.115,-6.637,0.029,156.031,9,0.268,"['contemporary country', 'modern country pop']"
34,5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),Blue In The Sky,Dustin Lynch,73,0.364,0.146,0.745,0.0,0.0887,-3.293,0.0596,203.912,8,0.785,"['contemporary country', 'country', 'country road', 'modern country rock']"
35,2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,Born Here Live Here Die Here,Luke Bryan,69,0.728,0.129,0.682,0.0,0.337,-3.749,0.217,131.901,2,0.644,"['contemporary country', 'country', 'country road', 'modern country rock']"
36,1DGuA96lAK9NEAmJwS6DH9,The Truth,Wide Open,Jason Aldean,66,0.496,0.234,0.577,2.4e-06,0.109,-5.305,0.0257,143.01,9,0.382,"['contemporary country', 'country', 'country road', 'modern country rock']"
37,67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",Growin' Up,Luke Combs,76,0.565,0.538,0.56,0.0,0.0961,-6.034,0.0275,159.931,6,0.325,"['contemporary country', 'country']"
38,2bVeUlOC5JjTpkQXuUUoYm,GIVE HEAVEN SOME HELL,A ROCK,HARDY,71,0.639,0.0525,0.843,0.0,0.0854,-4.975,0.0362,126.047,11,0.528,"['contemporary country', 'modern country pop']"
39,5CIliLPf7eZTas08EoDXoU,Short Fuse,Bluebird Days,Jordan Davis,56,0.556,0.239,0.633,6.38e-05,0.304,-7.531,0.0277,128.07,4,0.461,['contemporary country']
40,3S0sk6DSTgesXsUSAEHNr5,Things A Man Oughta Know,Sayin’ What I’m Thinkin’,Lainey Wilson,72,0.659,0.513,0.683,4.93e-06,0.133,-5.623,0.0312,139.931,3,0.397,"['contemporary country', 'modern country pop']"
41,2eGvz6O6tVnh9nKiitDEhZ,I Can Feel It,I Can Feel It,Kane Brown,72,0.529,0.00281,0.866,0.00526,0.0287,-5.816,0.0452,116.004,3,0.55,"['black americana', 'contemporary country', 'country', 'country road']"
42,5Y05LYM8LhnQN78GqfjSeK,ONE BEER (feat. Lauren Alaina & Devin Dawson),A ROCK,HARDY,71,0.516,0.564,0.745,0.0,0.275,-8.352,0.0774,186.006,2,0.826,"['contemporary country', 'modern country pop']"
43,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Expectations,Bebe Rexha,72,0.642,0.0476,0.772,0.0,0.0646,-6.61,0.0848,153.995,10,0.589,"['dance pop', 'pop']"
44,0i5el041vd6nxrGEU8QRxy,Cruise,Here's To The Good Times,Florida Georgia Line,72,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.001,10,0.878,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
45,1Q7kOSZkgeCkVpWRmNBAcI,Nobody's Nobody,Nobody's Nobody,Brothers Osborne,60,0.58,0.0358,0.755,0.113,0.109,-6.239,0.0264,94.905,5,0.651,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']"
46,46ZfPS5VpSQVU5gb82hg3K,Anything Goes,Anything Goes,Florida Georgia Line,60,0.458,0.00182,0.976,0.0,0.193,-3.791,0.0459,154.007,0,0.76,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
47,5owS9iWWGd6mDlFjUFzBsw,Creek Will Rise,Creek Will Rise,Conner Smith,63,0.423,0.0362,0.887,0.0,0.243,-2.97,0.0537,169.975,1,0.892,['modern country pop']
48,6BOP0cv1eeXcvi1oE8bDVZ,Standing Room Only,Standing Room Only,Tim McGraw,58,0.475,0.17,0.789,0.0,0.147,-6.124,0.038,155.227,1,0.485,"['contemporary country', 'country', 'country road']"
49,3un2KQUaQ2brEpd8dK93wI,Beat of the Music,Bring You Back,Brett Eldredge,59,0.629,0.00898,0.808,9.06e-06,0.0751,-4.125,0.0269,109.999,9,0.773,"['contemporary country', 'country', 'country road', 'modern country rock']"
50,1pbjOhmFwYC09EYU5EwB5L,Ready Set Roll,Ignite the Night (Party Edition),Chase Rice,65,0.513,0.0161,0.803,0.0,0.667,-4.45,0.0777,156.038,0,0.746,"['contemporary country', 'country', 'country road', 'modern country rock']"
51,4w95iGC6NrxZJ5o3D7bWyV,Eyes On You,Lambs & Lions,Chase Rice,66,0.34,0.323,0.652,0.0,0.201,-6.982,0.0427,88.783,9,0.464,"['contemporary country', 'country', 'country road', 'modern country rock']"
52,0U4iRayct65wsaBMQGiLbg,5 Foot 9,Tyler Hubbard,Tyler Hubbard,71,0.605,0.16,0.79,0.0,0.126,-5.576,0.0454,105.997,5,0.507,"['contemporary country', 'modern country pop']"
53,0iA1unTbTbDOWUSlbwJ1pS,It Don't Hurt Like It Used To,Summer Forever,Billy Currington,63,0.558,0.0718,0.817,0.0,0.21,-4.07,0.0402,81.034,8,0.453,"['contemporary country', 'country', 'country road']"
54,05ZACkzW8YbRq3eFgIfSNB,Springsteen,Chief,Eric Church,76,0.692,0.1,0.809,9.91e-05,0.186,-5.935,0.0255,104.022,2,0.927,"['contemporary country', 'country', 'country road']"
55,0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,California Sunrise,Jon Pardi,78,0.631,0.0963,0.754,0.0,0.268,-3.564,0.0284,95.992,2,0.729,"['contemporary country', 'country', 'country road', 'modern country rock']"
56,1VzVmTq4GcUKBnmjshEQEA,Off The Deep End,Welcome To The Block Party (Deluxe),Priscilla Block,48,0.656,0.0519,0.77,0.0,0.335,-5.371,0.0723,82.017,10,0.845,"['contemporary country', 'modern country pop']"
57,6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Up All Night,Kip Moore,69,0.554,0.0697,0.794,0.0,0.63,-5.417,0.035,176.01,11,0.79,"['contemporary country', 'country', 'country road', 'modern country rock']"
58,5eVuVYp9OyD9dm6Wcyb5nr,Country Boy's Dream Girl,Excuse The Mess,Ella Langley,63,0.591,0.249,0.787,0.0,0.11,-4.56,0.0407,139.997,8,0.436,['modern country pop']
59,4aSRUXfKuBbmje0eXNukuL,It Matters To Her,Same Truck,Scotty McCreery,63,0.516,0.00528,0.752,3.78e-05,0.251,-5.09,0.0333,105.007,7,0.482,"['contemporary country', 'country', 'country road', 'modern country rock']"
60,4HXiZiCbYIiG03OQwXRYnE,Stars Like Confetti,Blue In The Sky,Dustin Lynch,66,0.623,0.00714,0.874,0.0,0.143,-3.058,0.0329,109.97,10,0.961,"['contemporary country', 'country', 'country road', 'modern country rock']"
61,30LZU3ReFIndjHLfaahreM,Save Me (with Lainey Wilson),Whitsitt Chapel,Jelly Roll,77,0.564,0.382,0.612,0.0,0.11,-5.018,0.0248,83.03,0,0.146,"['country rap', 'nashville hip hop', 'tennessee hip hop']"
62,0k11c8vwyeNSGQex6UMa1v,Last Night Lonely,Mr. Saturday Night,Jon Pardi,71,0.652,0.00544,0.813,0.0,0.101,-2.842,0.0268,102.987,6,0.851,"['contemporary country', 'country', 'country road', 'modern country rock']"
63,77XoAnllT85lmR9WP0D8dS,Ain't Always The Cowboy,Heartache Medication,Jon Pardi,67,0.539,0.0094,0.837,0.0,0.262,-3.458,0.0385,151.913,9,0.554,"['contemporary country', 'country', 'country road', 'modern country rock']"
64,5xYI4ZcyAHq3ruRnFazHnN,Get That Man A Beer,Different 'Round Here,Riley Green,60,0.559,0.00713,0.815,0.0,0.139,-4.671,0.0316,134.052,4,0.622,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
65,7Dxes6VnfbZYV0S2QTnVuT,I Wish Grandpas Never Died,Different 'Round Here,Riley Green,70,0.445,0.036,0.492,0.0,0.122,-5.717,0.0294,148.013,6,0.24,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
66,3FqMZ5dQ4fOCfNhYJQ62oR,Mississippi Or Me,Ain't My Last Rodeo,Riley Green,63,0.406,0.0405,0.587,4.83e-06,0.121,-5.23,0.0318,145.891,6,0.511,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
67,3vCUelLOtiuNF78p9LNWZF,Soul,Hey World,Lee Brice,66,0.789,0.357,0.642,0.0,0.0985,-8.304,0.0352,121.003,11,0.755,"['contemporary country', 'country', 'country road', 'modern country rock']"
68,1S55d7hhptRt8PS6nC1fSY,HEARTFIRST,HEARTFIRST,Kelsea Ballerini,51,0.662,0.021,0.855,0.0,0.228,-3.742,0.0457,120.079,0,0.84,"['contemporary country', 'country']"
69,3YaycOQk7PoQpl7YdvmWdX,No Hard Feelings,"Time, Tequila & Therapy",Old Dominion,62,0.636,0.243,0.866,5.42e-06,0.371,-5.796,0.0553,85.004,4,0.963,"['contemporary country', 'country', 'country road', 'modern country rock']"
70,11kskoMyNDumaR30CI6rRv,Half Of Me,Where We Started,Thomas Rhett,68,0.575,0.00683,0.842,0.0,0.279,-5.058,0.0348,111.995,7,0.665,"['contemporary country', 'country', 'country road', 'modern country rock']"
71,5f3MXmTmstozFg0BH1yPUk,If I Didn't Love You,If I Didn't Love You,Jason Aldean,0,0.456,0.176,0.679,0.0,0.103,-4.802,0.0324,184.075,1,0.483,"['contemporary country', 'country', 'country road', 'modern country rock']"
72,0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),Elle King,67,0.612,0.00516,0.884,0.0,0.0997,-4.4,0.0459,119.991,5,0.626,['modern blues rock']
73,4BLiRJdtn8jwUVtvbHIv2T,Throw It Back (feat. Keith Urban),Throw It Back (feat. Keith Urban),BRELAND,60,0.79,0.0586,0.73,0.0,0.0878,-4.98,0.0926,93.985,0,0.513,['black americana']
74,5kB6WithhB8Iv08EMNmAbt,Memory Lane,Memory Lane,Old Dominion,68,0.645,0.0189,0.8,1.12e-05,0.0858,-4.272,0.0363,118.977,6,0.375,"['contemporary country', 'country', 'country road', 'modern country rock']"
75,4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,Country Again (Side A),Thomas Rhett,70,0.359,0.000602,0.706,0.0,0.285,-6.151,0.0309,174.079,5,0.479,"['contemporary country', 'country', 'country road', 'modern country rock']"
76,4iy69rTUn8cAY8Q8q9vfOw,Gold,Gold,Dierks Bentley,54,0.674,0.0482,0.873,0.0,0.18,-4.256,0.0285,115.01,1,0.946,"['contemporary country', 'country', 'country road', 'modern country rock']"
77,4232gJU5ljjFmKaPh0cKds,never til now,Already Drank That Beer,Ashley Cooke,58,0.382,0.75,0.408,0.0,0.127,-7.552,0.0407,77.063,10,0.128,"['contemporary country', 'country pop', 'modern country pop']"
78,2z5t8IRRtt5vwkSzP9umJo,your place,shot in the dark,Ashley Cooke,71,0.448,0.134,0.632,0.0,0.317,-4.083,0.0297,76.968,5,0.418,"['contemporary country', 'country pop', 'modern country pop']"
79,33471tzU1VghDg9zNgGRpz,Hotel Key,Happy Endings,Old Dominion,66,0.758,0.152,0.867,0.0,0.308,-5.087,0.0475,102.018,11,0.964,"['contemporary country', 'country', 'country road', 'modern country rock']"
80,1yw3ZC88uhO4RmFP1G1YNP,Ain't Got a Worry,Memory Lane,Old Dominion,49,0.464,0.0309,0.782,0.0,0.125,-4.726,0.0879,88.769,6,0.908,"['contemporary country', 'country', 'country road', 'modern country rock']"
81,6leiB1fEsTnVCuPiielde5,Something Like That,A Place In The Sun,Tim McGraw,73,0.507,0.378,0.85,0.0,0.0567,-5.679,0.0472,171.8,5,0.847,"['contemporary country', 'country', 'country road']"
82,0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,Out With A Bang,David Lee Murphy,71,0.736,0.0237,0.614,5.84e-06,0.292,-11.124,0.0389,99.942,11,0.858,"['contemporary country', 'country', 'country road']"
83,1AGXmKhp5H6d1B2OwZwQdQ,Silverado For Sale,Dangerous: The Double Album,Morgan Wallen,67,0.591,0.165,0.778,0.0,0.115,-5.927,0.0292,137.956,0,0.386,['contemporary country']
84,1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,Hey World,Lee Brice,64,0.617,0.171,0.704,0.0,0.0924,-7.61,0.0258,91.541,6,0.57,"['contemporary country', 'country', 'country road', 'modern country rock']"
85,6Ozp6ac86CSHMik8lbvJuM,Love Like Crazy,Love Like Crazy,Lee Brice,63,0.535,0.0203,0.725,1.45e-05,0.176,-5.108,0.0275,78.489,10,0.292,"['contemporary country', 'country', 'country road', 'modern country rock']"
86,4QAXLB2Hkx3n7LbOFxD34h,Drinking Class,I Don't Dance (Deluxe Edition),Lee Brice,59,0.663,0.0886,0.53,0.0,0.154,-9.763,0.0301,109.003,1,0.269,"['contemporary country', 'country', 'country road', 'modern country rock']"
87,67wUHsoXdZ8UOLt6rodpQ9,Cold Beer Calling My Name,Bet You're from a Small Town,Jameson Rodgers,65,0.585,0.0446,0.863,0.0,0.0937,-4.061,0.0401,147.931,7,0.788,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
88,0CKba2KBPP9TFbh5Nf8i4P,Fast Cars And Freedom,Feels Like Today,Rascal Flatts,60,0.616,0.0135,0.824,2.13e-05,0.108,-4.842,0.03,117.954,3,0.623,"['contemporary country', 'country', 'country road']"
89,2F08d4KocfOdWhn7aK3gDI,Summer Nights,Unstoppable,Rascal Flatts,58,0.541,0.0163,0.895,0.0,0.571,-4.884,0.0367,102.078,2,0.657,"['contemporary country', 'country', 'country road']"
90,6DRsEO5yuEGBF87qpyMB4d,Somethin' I'm Good At,Brett Eldredge,Brett Eldredge,50,0.574,0.0453,0.937,0.0,0.242,-4.34,0.112,103.006,5,0.446,"['contemporary country', 'country', 'country road', 'modern country rock']"
91,6wo9obXjAhA8Yc90sswR56,Hell On The Heart,Carolina,Eric Church,57,0.637,0.0832,0.89,1.9e-06,0.0892,-3.877,0.0312,123.002,0,0.928,"['contemporary country', 'country', 'country road']"
92,2g3vpJiqwswGJbUOSkCWqC,Dance Her Home,Cowboy Like Me,Cody Johnson,72,0.674,0.205,0.892,0.0,0.694,-3.771,0.0293,114.048,0,0.889,"['classic texas country', 'contemporary country', 'modern country pop']"
93,3ZHjQSfJ46zjFbt79MAqD2,One Of Those Nights,Two Lanes Of Freedom (Accelerated Deluxe),Tim McGraw,43,0.525,0.0114,0.776,0.0,0.117,-5.598,0.0321,127.046,7,0.413,"['contemporary country', 'country', 'country road']"
94,14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,One Of Them Girls,Lee Brice,67,0.643,0.294,0.79,0.0,0.107,-6.079,0.0462,95.987,4,0.8,"['contemporary country', 'country', 'country road', 'modern country rock']"
95,0Iuw6WPws324i7G7sCejTX,We Didn't Have Much,Straight Outta The Country,Justin Moore,66,0.469,0.418,0.673,1.41e-05,0.119,-8.015,0.0337,175.954,6,0.578,"['arkansas country', 'contemporary country', 'country', 'country road']"
96,1MCUz8U559nGEN377EHHaY,Young Love & Saturday Nights,Young Love & Saturday Nights,Chris Young,69,0.538,0.0223,0.842,0.000341,0.257,-5.309,0.0816,125.989,9,0.505,"['contemporary country', 'country', 'country road']"
97,3cE5ltZFHmBpiS77itKaOM,Summertime,The Road And The Radio,Kenny Chesney,62,0.48,0.169,0.928,0.0,0.0479,-5.501,0.0899,167.986,4,0.713,"['contemporary country', 'country', 'country road', 'modern country rock']"
98,0El2Zyt68nYySFDG87hZgM,Sun Daze,Anything Goes,Florida Georgia Line,63,0.476,0.0981,0.952,2.91e-06,0.438,-3.783,0.041,170.062,4,0.849,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
99,4O1CExxinEpKZi3861NlTK,Get Me Some Of That,It Goes Like This,Thomas Rhett,64,0.549,0.0733,0.866,0.0,0.25,-5.306,0.0476,87.964,6,0.767,"['contemporary country', 'country', 'country road', 'modern country rock']"
