track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6NgvAmrhjUENGdtVQnBHx8,Cinderella,Cinderella,Remi Wolf,72,0.721,0.823,1,-4.596,1,0.0635,0.0732,2.18e-06,0.0969,0.573,102.989,243953,4
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,Goodie Bag,Still Woozy,77,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,146390,4
4ZwgD4frTwoDdOUsjyoqAJ,Dancing In The Courthouse,Dancing In The Courthouse,Dominic Fike,51,0.571,0.758,2,-4.518,1,0.065,0.0879,0.0,0.326,0.723,76.503,157563,4
5mIOsPuQdXchVY0jB5NO9Q,4EVER,4EVER,Clairo,72,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4
58VNpcJpI5dEKxYByCkbXc,Miss Summer,Miss Summer,ODIE,66,0.589,0.527,0,-9.962,1,0.0342,0.599,0.000111,0.0853,0.132,133.981,162377,4
62tGzw9OJOwDcjPBnMPCuj,No More Lies,No More Lies,Thundercat,65,0.601,0.836,10,-4.574,0,0.0429,0.0928,6.33e-05,0.141,0.492,97.999,327218,4
2WGcpz55A2vrvh6foEGCNL,Calling After Me,Calling After Me,Wallows,75,0.636,0.797,8,-4.644,1,0.0296,0.00598,4.26e-06,0.114,0.965,139.963,187693,4
51Lf3l6wx008NdBxCQnD6B,Ode to a Conversation Stuck in Your Throat,Del Water Gap,Del Water Gap,72,0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,199233,4
25HgUJf69zb3K7TJw7LGCQ,Sofa King,Sofa Kings,Royel Otis,68,0.565,0.898,0,-5.055,1,0.0412,0.00491,0.00296,0.254,0.864,97.021,196317,4
1cFZIDLjGngrmH6lnyprOA,Feel Like Makin' Love (feat. Roberta Flack),Feel Like Makin' Love (feat. Roberta Flack),Supershy,48,0.664,0.696,2,-6.038,1,0.0486,0.0162,0.553,0.109,0.49,126.064,215000,4
3HlK8txWAdtKMrbsqX40pl,Freaking Out the Neighborhood,2,Mac DeMarco,75,0.565,0.832,8,-5.751,0,0.108,0.0638,0.0288,0.386,0.847,143.303,173889,4
6HJxxqHWMdidwTVZmZWeHU,New Flesh,Wild Heart,Current Joys,74,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,167987,4
6jHvX8ZnHKC1PnrPMJ0Emt,Cigarette Daydreams,Melophobia,Cage The Elephant,75,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
44CZRkOxv7UItaAUmh8PgN,Doses & Mimosas,Year of the Caprese,Cherub,71,0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503,323253,4
0juMDnoo3u3uDJ32wjK2BF,Hold Me Up (Thank You),A LA SALA,Khruangbin,69,0.638,0.569,2,-11.601,1,0.0365,0.0952,0.805,0.125,0.671,105.079,229437,4
7s2kWabRM60W9I61HpKg8C,Solar Power,Solar Power,Lorde,64,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99e-05,0.31,0.883,87.996,192621,4
5naar7XewEOAjOywIp6Jjq,Remember When,Nothing Happens,Wallows,73,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,155147,4
3E7z1rLE9rR2rhTW3TeXGo,Highway Queen,Highway Queen,Mt. Joy,65,0.586,0.558,7,-5.796,1,0.0263,0.206,0.0,0.305,0.496,108.946,212470,4
0xkSfBYxRMTLgrinRJlzfz,Next Exit,Next Exit,Vacations,56,0.456,0.775,2,-7.125,1,0.037,0.000313,0.823,0.674,0.793,80.026,201000,4
3OM6qQmdFV6uy61GIqpRtf,AMAZING,WHO CARES?,Rex Orange County,69,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,209200,4
5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,Inside In / Inside Out,The Kooks,72,0.403,0.803,7,-5.363,1,0.0626,0.239,0.0,0.103,0.814,153.314,169307,4
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Never Trust a Happy Song,GROUPLOVE,80,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
7E4qUlNYocWix5FKBdw5CN,OH! TENGO SUERTE,SEYCHELLES,Masayoshi Takanaka,58,0.519,0.744,2,-9.487,1,0.0432,0.68,0.0526,0.123,0.408,93.555,252667,4
5hS8s1Vf4CeSRBT1bTWa39,Roddy,Twenty Twenty,Djo,69,0.558,0.522,0,-9.161,1,0.0278,0.112,0.0273,0.0686,0.674,179.982,252987,4
1Fhb9iJPufNMZSwupsXiRe,beside you,beside you,keshi,70,0.711,0.747,0,-6.335,1,0.0523,0.459,0.0,0.0957,0.852,136.0,166023,4
4jzK6Ey84SAexMK5C2JWKx,Getting Started,Seventeen Going Under (Deluxe),Sam Fender,60,0.466,0.905,11,-4.486,1,0.0759,0.0182,0.000634,0.214,0.544,160.958,189360,4
11sca0kohiR73mPDy9qhZv,All We Ever Do Is Talk,All We Ever Do Is Talk,Del Water Gap,53,0.473,0.873,2,-5.493,1,0.0823,0.0486,0.0,0.119,0.584,153.028,226133,4
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,Oracular Spectacular,MGMT,79,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,3
1yGzzCuLd5vH5gSb1Ii6jU,STEREO DRIVER,STEREO DRIVER,Q,42,0.706,0.676,7,-5.668,1,0.0368,0.0258,0.000154,0.0919,0.633,98.003,231533,4
0K0JJ3QZEHYhBwkE21L2HZ,skeletons,life's a beach,easy life,54,0.779,0.733,9,-8.137,0,0.0734,0.0177,0.0011,0.591,0.515,115.009,178714,4
3iXH8nRdc945PO0GlbOroA,Sandman,Sandman,Tai Verdes,53,0.877,0.635,9,-7.949,0,0.0347,0.0355,0.000141,0.336,0.961,126.018,212991,4
2GnyD2EllduW0BjmacUSNL,Designer,Find A Way,Balu Brigada,52,0.707,0.86,1,-5.69,1,0.0408,0.121,0.0,0.255,0.861,102.969,190933,4
5meVa5klVlJalupZTvv5XX,21,minor,Gracie Abrams,69,0.755,0.671,2,-6.331,1,0.0872,0.514,0.0,0.109,0.409,125.056,185173,4
09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,the record,boygenius,77,0.502,0.798,1,-5.909,1,0.0414,0.00291,1.11e-05,0.0979,0.307,126.976,234933,4
4StWXtY1kRDuzpl5FZQTae,SUNDAY,SUNDAY,347aidan,39,0.909,0.442,4,-7.338,0,0.069,0.192,0.00775,0.099,0.472,90.03,124133,4
3yfki4r5cgFA784trLoHnk,Living In A Haze,Living In A Haze,Milky Chance,65,0.688,0.718,1,-5.99,1,0.0378,0.273,3.36e-06,0.12,0.427,129.862,173369,4
05QrjMU5kHV7dpyNmSxqdv,Peanut Butter & Tears,Peanut Butter & Tears,DPR IAN,53,0.531,0.737,10,-5.574,0,0.0261,0.00327,0.0,0.36,0.898,99.987,225613,4
0A3XWuyL1B7kqPHyDXHGkN,Cheesin',Cheesin',Cautious Clay,55,0.817,0.623,9,-5.9,0,0.043,0.202,0.0,0.113,0.967,120.111,138000,4
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Nothing Happens,Wallows,82,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000,4
4JHg4nNYUJQ5HULcCmI18R,What You Know,Tourist History,Two Door Cinema Club,76,0.549,0.758,6,-3.991,0,0.0406,0.000673,6.79e-06,0.0926,0.822,139.052,189693,4
6ZdAsADC9LIICvsVRuGWbZ,Sugar,Untourable Album,Men I Trust,65,0.822,0.462,9,-12.75,0,0.0365,0.645,0.313,0.14,0.8,114.032,176316,4
0T7aTl1t15HKHfwep4nANV,Disco Man,I'm Allergic To Dogs!,Remi Wolf,65,0.686,0.682,6,-7.656,0,0.0459,0.0443,0.0131,0.43,0.854,84.985,192000,4
4JeOesjcWWlprTAvucDSJX,People Watching,People Watching,Conan Gray,62,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537,4
2WtFN7eLf5gvhJNgwBvGP6,Lots of Nothing,Here Comes Everybody,Spacey Jane,57,0.579,0.787,9,-6.513,1,0.0284,0.00719,0.000189,0.128,0.664,139.979,196534,4
4ltqfN12ohaVZdM6C45gMg,American Teenager,Preacher’s Daughter,Ethel Cain,68,0.415,0.748,4,-5.008,1,0.0481,0.00305,0.0,0.0903,0.154,120.056,258419,4
4uTNk3wbViJoxwndrE6wqj,Redlight (feat. Teezo Touchdown),"I Love My Girl, She's My Boy",BETWEEN FRIENDS,49,0.693,0.762,8,-5.952,1,0.126,0.287,0.0,0.129,0.275,136.07,174709,4
6Qvwt9H76n1FfWyw5aT6JJ,apart of me,apart of me,Takayoshi,70,0.669,0.762,5,-12.308,0,0.0364,0.0663,0.842,0.151,0.876,139.974,76286,4
7ihVeKd4RjiZ3y12nDhPZO,Sunshine Baby,In the End It Always Does,The Japanese House,62,0.549,0.579,0,-8.303,1,0.0318,0.58,9.62e-06,0.174,0.717,87.987,219813,4
58dwGk4l4ju8pI9YWsTHWD,Sometimes,Erratic Cinematic,Gerry Cinnamon,65,0.639,0.699,9,-6.736,1,0.0304,0.021,0.0,0.0739,0.959,150.01,196600,4
5euumi7eqEgmxvCIJw2pSp,Hot Rod,Fuzzybrain,Dayglow,70,0.707,0.768,7,-7.072,1,0.0323,0.0279,0.000292,0.169,0.832,139.985,204014,4
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The New Abnormal,The Strokes,82,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
2ZFY0GxSVogl6wppoUMiQp,Ordinary Love,Embrace,Roosevelt,59,0.547,0.851,9,-5.807,0,0.0347,0.073,0.169,0.225,0.446,105.99,263349,4
5ECxiK4Vigo1yRRmAoZc1f,Silk Chiffon,MUNA,MUNA,65,0.622,0.739,8,-6.219,1,0.0441,0.0156,0.0,0.111,0.435,97.017,206587,4
203bhpOhWluOytYjvwQfl7,Sunset,"Desire, I Want To Turn Into You",Caroline Polachek,58,0.642,0.753,11,-5.352,0,0.0577,0.609,4e-05,0.231,0.698,122.027,162909,4
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Immunity,Clairo,79,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,188387,4
306xT15GTuDs3NyopIANrh,My Fun,My Fun,Suki Waterhouse,65,0.445,0.699,4,-5.217,1,0.134,0.115,0.00263,0.274,0.847,174.078,162291,4
2Xm2BD8quy1r576X4L0MGT,Bioluminescence,Bioluminescence,Goth Babe,41,0.544,0.768,9,-8.692,1,0.0638,0.139,0.0143,0.137,0.184,114.974,312448,4
4rf0IVQDFjr27T4sgah5Pf,Keep Moving,Loving In Stereo,Jungle,68,0.723,0.604,10,-6.254,0,0.0319,0.179,0.000463,0.0939,0.562,111.497,240880,4
0NuWgxEp51CutD2pJoF4OM,blind,our little angel - EP,ROLE MODEL,62,0.765,0.663,0,-5.223,1,0.0652,0.141,0.000297,0.0924,0.686,150.091,153293,4
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,80,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4
78JGdUz8IxGBaBpZo9BYKv,Hey Blondie (From Barbie The Album),Hey Blondie (From Barbie The Album),Dominic Fike,50,0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007,141808,4
11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Pleaser,Wallows,66,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4
64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,63,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150,3
55RszydvrfNlZ2BQdF1c4q,One That Got Away,One That Got Away,MUNA,57,0.762,0.777,11,-4.405,1,0.0535,0.0197,1.51e-06,0.0544,0.839,114.963,232267,4
4Slh7mZfToAtPaQXdoBM3c,Waiting Forever,Flaws in Our Design,ODESZA,47,0.499,0.831,11,-6.585,1,0.044,0.00506,0.0053,0.0507,0.373,144.953,186796,4
7MfNoHB8JRNbSQ8P3eAfMQ,T-Shirt Weather,Young Chasers (Deluxe),Circa Waves,62,0.421,0.95,4,-4.603,1,0.0662,0.00145,1.1e-05,0.245,0.472,160.02,192120,4
32q9OuCp7wFdLZKuCXm0wl,That's Life,That's Life,Still Woozy,48,0.756,0.498,6,-8.808,0,0.0866,0.524,0.0342,0.101,0.526,96.104,147653,4
5J59tqY0Ad4r27tJJajzyB,Rose Pink Cadillac,Rose Pink Cadillac,DOPE LEMON,69,0.746,0.805,1,-6.827,1,0.0339,0.321,0.00685,0.104,0.906,100.003,261912,4
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,How Will You Know If You Never Try,COIN,69,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966,187133,4
4vjvx7Zxkb4AltGcZ0BBvI,Kyoto,Punisher,Phoebe Bridgers,67,0.6,0.749,11,-6.889,1,0.0419,0.0467,0.295,0.0915,0.485,131.024,184524,4
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Bling-Bang-Bang-Born,Creepy Nuts,88,0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,168136,4
0GWNtMohuYUEHVZ40tcnHF,SPECIALZ,SPECIALZ,King Gnu,80,0.566,0.85,6,-4.431,0,0.0599,0.0663,0.0,0.319,0.722,117.048,238987,4
12usPU2WnqgCHAW1EK2dfd,青のすみか,青のすみか,Tatsuya Kitani,76,0.479,0.898,1,-4.809,1,0.169,0.0134,0.0,0.297,0.639,151.99,196467,4
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,アイドル,YOASOBI,77,0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,213234,4
3khEEPRyBeOUabbmOPJzAG,KICK BACK,KICK BACK,Kenshi Yonezu,77,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,193495,4
2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,花になって - Be a flower,Ryokuoushoku Shakai,75,0.569,0.953,10,-2.018,0,0.109,0.166,5.78e-06,0.071,0.477,96.047,199333,3
2cxcqKwQtfKq7giphxjzOu,晩餐歌,晩餐歌,tuki.,78,0.649,0.641,8,-4.665,1,0.0251,0.433,0.0,0.11,0.63,102.983,215853,4
4NaaF28BeO9WzjDrSS71Nz,ダンスホール,ダンスホール,Mrs. GREEN APPLE,75,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,203150,4
3wJHCry960drNlAUGrJLmz,ただ君に晴れ,負け犬にアンコールはいらない,ヨルシカ,76,0.679,0.834,5,-3.223,1,0.032,0.343,5.74e-06,0.119,0.962,139.996,198971,4
2hXPmiqKdXcbV0L1VKnTDN,最高到達点,最高到達点,SEKAI NO OWARI,68,0.647,0.959,6,-3.835,1,0.0477,0.0737,0.0,0.0683,0.807,132.002,227469,4
18mkDTCwDfZyTJNYieHxhQ,GOAT,GOAT,Number_i,73,0.665,0.903,9,-2.846,1,0.313,0.0299,2.01e-06,0.185,0.726,179.929,157200,4
49F3htNmwzPKFycPdOrDvf,Subtitle,Subtitle,OFFICIAL HIGE DANDISM,72,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,305509,4
170XOP1T4MvY9TLTgPw07D,Magic,ANTENNA,Mrs. GREEN APPLE,73,0.671,0.758,7,-3.793,1,0.0474,0.0604,0.0,0.332,0.537,117.51,263107,4
2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,絆ノ奇跡,MAN WITH A MISSION,71,0.436,0.951,7,-4.748,0,0.202,0.0046,0.0,0.149,0.428,169.955,223320,4
0qMip0B2D4ePEjBJvAtYre,紅蓮華,LEO-NiNE,LiSA,73,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,237587,4
0J0P8iSE6l3pYHbUdNFYdS,カメレオン,カメレオン,King Gnu,68,0.628,0.533,0,-7.235,1,0.0417,0.643,0.0,0.0733,0.459,79.953,193990,4
2vOAHp8PBBFYqvQUWSoITY,インフェルノ,Attitude,Mrs. GREEN APPLE,73,0.533,0.918,4,-2.095,1,0.0616,0.00894,0.0,0.643,0.662,92.504,211600,4
2ZT6eELxeETGamaiXu6vmk,more than words,more than words,Hitsujibungaku,68,0.596,0.795,6,-4.778,1,0.0284,0.000147,0.000317,0.16,0.577,130.037,289720,4
2Dzzhb1oV5ckgOjWZLraIB,Overdose,Overdose,natori,69,0.733,0.598,4,-9.453,0,0.0377,0.0307,1.7e-05,0.218,0.831,118.012,197094,4
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,夜に駆ける,YOASOBI,71,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,261013,4
1sIIlVrnPhrvmTrHtzM7tV,点描の唄,青と夏,Mrs. GREEN APPLE,72,0.502,0.631,0,-4.612,1,0.0272,0.447,0.0,0.103,0.31,152.015,307067,4
4LjIQmt1t6NjpM0tpttzjo,勇者,勇者,YOASOBI,70,0.641,0.887,5,-4.665,1,0.0443,0.047,1.36e-05,0.171,0.501,104.015,194164,4
7M0dIdZWN1FDcveRdoOzbZ,ビリミリオン,弐,Yuuri,72,0.364,0.628,10,-6.142,1,0.0319,0.238,0.0,0.0931,0.612,93.792,228760,3
1rDgAHDX95RmylxjgVW9tN,Show,Show,Ado,65,0.616,0.975,10,-0.425,0,0.208,0.172,1.62e-06,0.143,0.742,132.054,189773,4
6x7SB38tuekpu4xpH9OIPY,地球儀 - Spinning Globe,地球儀 - Spinning Globe,Kenshi Yonezu,66,0.642,0.289,10,-11.86,1,0.0472,0.763,0.0,0.0856,0.282,78.004,273438,4
4IfrM44LofE9bSs6TDZS49,W / X / Y,Memories,Tani Yuuki,71,0.628,0.775,2,-4.479,1,0.0535,0.159,0.0,0.33,0.674,106.382,278119,3
7ncPjJBktLEOpstY5JOUMK,一途,一途,King Gnu,69,0.5,0.964,2,-4.19,1,0.124,0.00723,6.2e-05,0.0557,0.662,159.971,190607,4
2jdbZGFp8KVTuk0YxDNL4l,高嶺の花子さん,ラブストーリー,back number,73,0.54,0.923,9,-2.838,1,0.0623,0.066,0.0,0.124,0.343,137.977,294813,4
36jIu8oPR1Z4cguMuHxUXA,TATTOO,TATTOO,OFFICIAL HIGE DANDISM,65,0.481,0.901,0,-5.629,1,0.163,0.0114,0.0,0.314,0.817,194.084,288100,4
3J99JXowSczha1Cp0LtFoc,HEART BEAT,HEART BEAT,YOASOBI,63,0.727,0.717,11,-5.058,0,0.0311,0.171,1.38e-06,0.0944,0.617,97.029,335465,4
1Vqs0lXeJafYZz2sxnfB3V,シンデレラボーイ,レイジーサンデー,Saucy Dog,67,0.596,0.735,9,-6.362,1,0.0332,0.0748,0.0,0.269,0.524,108.106,234324,4
6zjk7Qbwb9DZ4ykUUoqknh,第ゼロ感,コリンズ,10-FEET,64,0.445,0.94,7,-4.16,1,0.175,2.77e-05,1.34e-05,0.32,0.349,150.082,286000,4
2e1gUS6Wv8GS8ZT6FMeE1J,ただ声一つ,ただ声一つ,ロクデナシ,72,0.707,0.5,1,-5.78,1,0.0296,0.895,4e-05,0.234,0.583,129.97,161561,4
4ayU74yaWEgHHpaf1WJ313,fake face dance music,fake face dance music,音田 雅則,69,0.812,0.64,1,-8.034,1,0.0564,0.0875,0.0,0.396,0.893,116.992,151016,4
3X9N36jB8FtTkzTCkIFi4u,Biri-Biri,Biri-Biri,YOASOBI,64,0.725,0.756,10,-4.791,0,0.0582,0.0234,0.0817,0.0305,0.788,172.027,187326,4
7v8wKvNQQIxkugCFFjrkaO,残響散歌,残響散歌,Aimer,69,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
06XQvnJb53SUYmlWIhUXUi,怪物,怪物,YOASOBI,68,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,206000,4
6ZiEWet0uFRwWBCEKCQ8rY,逆夢,逆夢,King Gnu,67,0.204,0.708,1,-5.425,1,0.0458,0.442,0.0,0.319,0.278,83.443,307667,4
2cKiHG16JBiqHdi7Llq0r7,マリーゴールド,瞬間的シックスセンス,Aimyon,65,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,306627,4
1uveEvgKX4irLcp1BUTIFD,色彩,色彩,yama,63,0.581,0.926,7,-3.268,0,0.0662,0.176,0.0,0.251,0.874,117.04,192176,4
278JqkBGkjDovOYAwE8TW7,115万キロのフィルム,エスカパレード,OFFICIAL HIGE DANDISM,67,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.0,0.141,0.48,96.921,324633,4
6IO5nn84TKArsi3cjpIqaD,Mela!,Mela!,Ryokuoushoku Shakai,67,0.619,0.941,8,-1.618,1,0.0584,0.0439,1.73e-05,0.318,0.624,137.967,242067,4
7kRKlFCFLAUwt43HWtauhX,LOST IN PARADISE,LOST IN PARADISE,ALI,67,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,327967,4
4iBO3Jg6kSXZHw06db0ds3,愛の花,愛の花,Aimyon,66,0.468,0.527,10,-5.711,1,0.0302,0.287,0.0,0.0782,0.545,170.053,242792,3
45LUKiex0D78VuhP3Oz6mG,メフィスト,メフィスト,QUEEN BEE,66,0.531,0.731,2,-5.885,0,0.0522,0.0411,0.0,0.151,0.549,150.01,227320,4
